# ROM
ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID
502	Portuguese	we	95	nɔʃ	n ɔ ʃ	281
503	Romanian	we	95	noj	n o j	280
504	Italian	we	95	noi	n oi	280
# 
505	Spanish	what	96	ke	k e	283
506	French	what	96	kwa	k w a	284
507	Portuguese	what	96	kə	k ə	284
508	Romanian	what	96	ʧe	ʧ e	283
509	Italian	what	96	ke	k e	283
# 
510	Spanish	white	97	blaŋko	b l a ŋ k o	286
511	French	white	97	blɑ̃	b l ɑ̃	287
512	Portuguese	white	97	alvu	a l v u	285
513	Romanian	white	97	alb	a l b	285
514	Italian	white	97	bjanko	b j a n k o	286
# 
515	Spanish	who	98	kjen	k j e n	291
516	French	who	98	ki	k i	290
517	Portuguese	who	98	kɐ̃j	k ɐ̃ j	289
518	Romanian	who	98	ʧine	ʧ i n e	288
519	Italian	who	98	ki	k i	290
# 
520	Spanish	woman	99	muxeɾ	m u x e ɾ	293
521	French	woman	99	fam	f a m	292
522	Portuguese	woman	99	muʎɛr	m u ʎ ɛ r	293
523	Romanian	woman	99	femeje	f e m e j e	292
524	Italian	woman	99	dɔnna	d ɔ nː a	294
# 
525	Spanish	yellow	100	amaɾiʎo	a m a ɾ i ʎ o	299
526	French	yellow	100	ʒon	ʒ o n	298
527	Portuguese	yellow	100	ɐmɐrɛlu	ɐ m ɐ r ɛ l u	296
528	Romanian	yellow	100	ɡalben	ɡ a l b e n	295
529	Italian	yellow	100	ʤallo	ʤ a lː o	297
# 
530	Spanish	far	101	lexano	l e x a n o	302
531	French	far	101	lwɛ̃	l w ɛ̃	303
532	Portuguese	far	101	lõʒə	l õ ʒ ə	301
533	Romanian	far	101	depərte	d e p ə r t e	300
534	Italian	far	101	lontano	l o n t a n o	302
# 
535	Spanish	heavy	102	pesaðo	p e s a ð o	306
536	French	heavy	102	luʁ	l u ʁ	307
537	Portuguese	heavy	102	pəzadu	p ə z a d u	305
538	Romanian	heavy	102	grew	g r e w	304
539	Italian	heavy	102	pesante	p e s a n t e	306
# 
540	Spanish	near	103	θerka	θ e r k a	309
541	French	near	103	prɔʃ	p r ɔ ʃ	308
542	Portuguese	near	103	prɔsimu	p r ɔ s i m u	308
543	Romanian	near	103	apropia	a p r o p ia	308
544	Italian	near	103	prossimo	p r o sː i m o	308
# 
545	Spanish	salt	104	sal	s a l	310
546	French	salt	104	sɛl	s ɛ l	310
547	Portuguese	salt	104	sal	s a l	310
548	Romanian	salt	104	sare	s a r e	310
549	Italian	salt	104	sale	s a l e	310
# 
550	Spanish	short	105	koɾto	k o ɾ t o	311
551	French	short	105	kuʁ	k u ʁ	311
552	Portuguese	short	105	kurtu	k u r t u	311
553	Romanian	short	105	skurt	s k u r t	311
554	Italian	short	105	brɛve	b r ɛ v e	312
555	Spanish	short	105	breve	b r e v e	312
556	French	short	105	bʁɛf	b ʁ ɛ f	313
557	Portuguese	short	105	brɛvə	b r ɛ v ə	312
558	Italian	short	105	korto	k o r t o	311
# 
559	Spanish	snake	106	kulevra	k u l e v r a	317
560	French	snake	106	sɛʁpɑ̃	s ɛ ʁ p ɑ̃	316
561	Portuguese	snake	106	sərpẽtə	s ə r p ẽ t ə	315
562	Romanian	snake	106	ʃarpe	ʃ a r p e	314
563	Italian	snake	106	sɛrpɛnte	s ɛ r p ɛ n t e	315
564	Spanish	snake	106	seɾpjente	s e ɾ p j e n t e	315
565	Portuguese	snake	106	kɔbrɐ	k ɔ b r ɐ	318
# 
566	Spanish	thin	107	delɣaðo	d e l ɣ a ð o	322
567	French	thin	107	mɛ̃s	m ɛ̃ s	321
568	Portuguese	thin	107	finu	f i n u	320
569	Romanian	thin	107	subʦire	s u b ʦ i r e	319
570	Italian	thin	107	fine	f i n e	320
571	Spanish	thin	107	sutil	s u t i l	319
572	Portuguese	thin	107	dɛlgadu	d ɛ l g a d u	323
573	Romanian	thin	107	fin	f i n	320
574	Italian	thin	107	sottile	s o tː i l e	319
# 
575	Spanish	wind	108	bjento	b j e n t o	324
576	French	wind	108	vɑ̃	v ɑ̃	325
577	Portuguese	wind	108	vẽtu	v ẽ t u	325
578	Romanian	wind	108	vɨnt	v ɨ n t	324
579	Italian	wind	108	vɛnto	v ɛ n t o	324
# 
580	Spanish	worm	109	berme	b e r m e	326
581	French	worm	109	vɛʁ	v ɛ ʁ	326
582	Portuguese	worm	109	vɛrmə	v ɛ r m ə	326
583	Romanian	worm	109	vjerme	v j e r m e	326
584	Italian	worm	109	vɛrme	v ɛ r m e	326
# 
585	Spanish	year	110	aɲo	a ɲ o	327
586	French	year	110	ɑ̃	ɑ̃	329
587	Portuguese	year	110	ɐnu	ɐ n u	328
588	Romanian	year	110	an	a n	327
589	Italian	year	110	anno	a nː o	327
# ROM_'sca'_0.3_0.7_1-1_1.2-1.0-1.1_100_T__True_gep:0.50-0.50-0.50_global-local-overlap_gop:-3--1--2
