# SIN
ID	Languages	Gloss	GlossId	Ortho	IPA	CogID
374	Nanchang	rooster	35	鸡公	ʨi⁴²kuŋ⁴²	136
375	Chengdu	rooster	35	鸡公	ʨi⁵⁵koŋ⁵⁵	136
376	Chengdu	rooster	35	雄鸡	ɕɥoŋ³¹ʨi⁵⁵	142
377	Taiyuan	rooster	35	公鸡	kwəŋ¹¹ʨi¹¹	139
378	Shexian	rooster	35	鸡公	ʨi³¹kwʌ̃³¹	136
379	Beijing	rooster	35	公鸡	kuŋ⁵⁵ʨi⁵⁵	137
380	Kunming	rooster	35	公鸡	koŋ⁴⁴ʨi⁴⁴	137
381	Shanghai	rooster	35	雄鸡	ɦjoŋ¹³ʨi⁵³	140
382	Shanghai	rooster	35	公鸡	koŋ⁵³ʨi⁵³	137
# 
383	Meixian	chicken	36	鸡嫲	ke⁴⁴ma¹¹	144
384	Changsha	chicken	36	鸡婆	ʨi³³po¹³	144
385	Guixian	chicken	36	子鸡	ʦɿ⁴²ʨi⁵⁵	144
386	Guixian	chicken	36	草鸡	ʦʰa⁴²ʨi⁵⁵	144
387	Guixian	chicken	36	母鸡	mu⁴²ʨi⁵⁵	145
388	Xiamen	chicken	36	鸡母	kwe⁵⁵bu	147
389	Xiamen	chicken	36	鸡僆	kwe⁵⁵nwa²²	147
390	Hefei	chicken	36	母鸡	məŋ²⁴ʦɿ²¹	149
391	Hefei	chicken	36	老母鸡	lɔ²⁴məʦɿ²¹	151
392	Jinan	chicken	36	母鸡	mu⁵⁵ʨi	145
393	Jinan	chicken	36	草鸡	ʦʰɔ⁵⁵ʨi	144
394	Hangzhou	chicken	36	婆鸡	bo²¹³ʨi	150
395	Guangzhou	chicken	36	鸡乸	kɐj⁵⁵na³⁵	146
396	Guangzhou	chicken	36	鸡项	kɐj⁵⁵hɔŋ³⁵	146
397	Nanchang	chicken	36	鸡婆	ʨi⁴²pʰo²⁴	144
398	Chengdu	chicken	36	老母鸡	naw⁵³mu⁵³ʨi⁵⁵	148
399	Chengdu	chicken	36	鸡婆	ʨi⁵⁵pʰo³¹	144
400	Taiyuan	chicken	36	草鸡	ʦʰaw⁵³ʨi¹¹	147
401	Shexian	chicken	36	鸡母	ʨi³¹m̩³⁵	144
402	Shexian	chicken	36	鸡婆	ʨi³¹pʰo⁴⁴	144
403	Beijing	chicken	36	母鸡	mu²¹⁴ʨi⁵⁵	145
404	Kunming	chicken	36	母鸡	mu⁵³ʨi⁴⁴	145
405	Shanghai	chicken	36	雌鸡	ʦʰɿ⁵³ʨi⁵³	144
406	Shanghai	chicken	36	母鸡	mu¹³ʨi⁵³	145
# 
407	Meixian	sparrow	37	禾笔儿	vo¹¹pit¹le	152
408	Changsha	sparrow	37	麻雀子	ma¹³ʦʰjo²⁴ʦɿ	154
409	Guixian	sparrow	37	麻雀	ma²¹ʨʰjo²¹	154
410	Xiamen	sparrow	37	粟鸟仔	ʦʰik²ʦjawiau⁵³a⁵³	155
411	Hefei	sparrow	37	麻啾	ma⁵⁵ʨʰjɯ²¹	154
412	Jinan	sparrow	37	家雀儿	ʨja²¹³ʨʰɥər	153
413	Jinan	sparrow	37	家雀子	ʨja²¹³ʨʰɥəʦɿ	153
414	Hangzhou	sparrow	37	麻巧儿	mɑ²¹³ʨʰjɔ⁵³əl²¹³	154
415	Guangzhou	sparrow	37	麻雀	ma²¹ʦœk³³	154
416	Nanchang	sparrow	37	奸雀子	kan⁴²ʨʰjɔʔ⁰²ʦɿ⁰²	157
417	Nanchang	sparrow	37	麻雀子	mɑ⁴⁵ʨʰjɔʔ⁰⁴ʦɿ⁰⁴	154
418	Chengdu	sparrow	37	麻雀儿	ma³¹ʨʰɥər³¹	154
419	Taiyuan	sparrow	37	雀儿	ʨʰɥar⁵³	153
420	Taiyuan	sparrow	37	麻雀儿	ma¹¹ʨʰɥar⁵³	154
421	Shexian	sparrow	37	麻雀	ma⁴⁴ʦʰjɔʔ²¹	154
422	Beijing	sparrow	37	家雀儿	ʨja⁵⁵ʨʰjɑwiɑur²¹⁴	153
423	Kunming	sparrow	37	谷雀	ku³¹ʨʰjo³¹	156
424	Kunming	sparrow	37	麻雀	mᴀ³¹ʨʰjo³¹	154
425	Shanghai	sparrow	37	麻雀	mo¹³ʨʰjaʔ⁵	154
426	Shanghai	sparrow	37	麻鸟	mo¹³tjɔ⁵³	154
# 
427	Meixian	mouse	38	老鼠儿	law³¹ʦʰu³¹ve	158
428	Changsha	mouse	38	老鼠子	law⁴¹ɕy⁴¹ʦɿ	158
429	Changsha	mouse	38	高客	kaw³³kʰə²⁴	159
430	Guixian	mouse	38	耗子	xa²¹³ʦɿ⁴²	162
431	Xiamen	mouse	38	老鼠	njawiau⁵³ʦʰu⁵³	160
432	Hefei	mouse	38	老鼠	lɔ²⁴t͡ʂʰwə	163
433	Jinan	mouse	38	老鼠	lɔ⁵⁵ʂu	163
434	Jinan	mouse	38	耗子	xɔ²¹ʦɿ	162
435	Hangzhou	mouse	38	老鼠	lɔ⁵³ʦʰy⁵³	163
436	Nanchang	mouse	38	老鼠	lɑw²¹³ɕy⁰⁴	158
437	Chengdu	mouse	38	老鼠	naw⁵³su⁵³	161
438	Chengdu	mouse	38	耗子	xaw¹³ʦɿ⁵³	159
439	Shexian	mouse	38	老鼠	lɔ³⁵ʨʰy³⁵	163
440	Shexian	mouse	38	尖嘴	ʦe³¹ʨy³⁵	162
441	Beijing	mouse	38	耗子	xɑw⁵¹ʦɿ¹	159
442	Kunming	mouse	38	老鼠	lɔ⁵³t͡ʂʰu⁵³	163
443	Shanghai	mouse	38	老虫	lɔ¹³zoŋ²³	163
444	Shanghai	mouse	38	老鼠	lɔ¹³ʦʰɿ³⁵	163
# 
445	Meixian	bedbug	39	乾蜱	kon⁴⁴pʰi⁴⁴	164
446	Changsha	bedbug	39	臭虫	t͡ʂʰəw⁵⁵t͡ʂoŋ¹³	165
447	Changsha	bedbug	39	香姑娘	ɕjan³³ku³³ȵjan¹³	175
448	Guixian	bedbug	39	臭虫	ʦʰəw²¹³ʦʰoŋ²¹	168
449	Xiamen	bedbug	39	木虱	bat⁵sat³²	167
450	Hefei	bedbug	39	臭虫	t͡ʂʰɯ⁵³t͡ʂʰəŋ	170
451	Jinan	bedbug	39	臭虫	t͡ʂʰow²¹t͡ʂʰuŋ⁴²	165
452	Hangzhou	bedbug	39	臭虫	ʦʰej⁴⁴⁵ʣoŋ²¹³	171
453	Guangzhou	bedbug	39	木虱	mok²sɐt⁵	166
454	Nanchang	bedbug	39	臭虫	ʦʰɨw²¹³ʦʰuŋ⁰⁴	168
455	Chengdu	bedbug	39	臭虫	ʦʰəw¹³ʦʰoŋ³¹	168
456	Taiyuan	bedbug	39	壁虱	pjəʔ²səʔ²	173
457	Shexian	bedbug	39	木虱	mɔ²²seʔ²¹	172
458	Shexian	bedbug	39	壁虱	pi²¹seʔ²¹	169
459	Beijing	bedbug	39	臭虫	t͡ʂʰow⁵¹t͡ʂʰuŋ¹	165
460	Kunming	bedbug	39	壁虱	pi³¹sə³¹	169
461	Shanghai	bedbug	39	臭虫	ʦʰɤ³⁵zoŋ²³	174
462	Shanghai	bedbug	39	瘪虱	pjɪʔ⁵səʔ⁵	173
# 
463	Meixian	house	40	屋儿	vuk¹e	176
464	Changsha	house	40	屋	u²⁴	181
465	Guixian	house	40	房子	faŋ²¹ʦɿ⁴²	177
466	Xiamen	house	40	厝	ʦʰu²¹	178
467	Hefei	house	40	宅子	ʦɐʔ⁵ʦə	180
468	Jinan	house	40	房子	faŋ⁴²ʦɿ	177
469	Jinan	house	40	屋	u²¹³	181
470	Hangzhou	house	40	房子	vɑŋ²¹³ʦɿ	182
471	Guangzhou	house	40	屋	ok⁵	178
472	Nanchang	house	40	屋	uʔ⁵	183
473	Chengdu	house	40	房子	faŋ³¹ʦɿ⁵³	177
474	Taiyuan	house	40	房子	fɒ̃¹¹ʦəʔ	179
475	Shexian	house	40	屋	uʔ²¹	183
476	Beijing	house	40	房子	fɑŋ³⁵ʦɿ³	177
477	Kunming	house	40	房子	fᴀ̃³¹ʦɿ⁵³	179
478	Shanghai	house	40	房子	vɑ̃¹³ʦɿ³⁵	184
# 
479	Meixian	window	42	窗儿	ʦʰuŋ⁴⁴ŋe	185
480	Changsha	window	42	亮窗	ljan¹¹ʨʰɥan³³	189
481	Guixian	window	42	窗子	ʦʰwaŋ⁵⁵ʦɿ⁴²	188
482	Xiamen	window	42	窗仔	tʰaŋ⁵⁵ŋa⁵³	187
483	Hefei	window	42	窗子	t͡ʂʰwɑ̃²¹ʦə	186
484	Jinan	window	42	窗户	t͡ʂʰwaŋ²¹³xu	186
485	Jinan	window	42	窗子	t͡ʂʰwaŋ²¹³ʦɿ	186
486	Hangzhou	window	42	窗门	ʦʰɥɑŋ³³men²¹³	190
487	Hangzhou	window	42	窗子	ʦʰɥɑŋ³³ʦɿ⁵³	190
488	Guangzhou	window	42	窗	ʦʰœŋ⁵⁵	185
489	Guangzhou	window	42	窗门	ʦʰœŋ⁵⁵mun²¹	185
490	Nanchang	window	42	窗子	ʦʰɔŋ⁴²ʦɿ⁰²	185
491	Nanchang	window	42	格子旧	kɑʔ⁵ʦɿ⁰²	192
492	Chengdu	window	42	窗户	ʦʰwaŋ⁵⁵xu	188
493	Chengdu	window	42	窗子	ʦʰwaŋ⁵⁵ʦɿ	188
494	Taiyuan	window	42	窗户	ʦʰwɒ̃¹¹xu⁴⁵	188
495	Taiyuan	window	42	窗子	ʦʰwɒ̃¹¹ʦəʔ	188
496	Shexian	window	42	槛窗	kʰɛ³⁵ʦʰo³¹	191
497	Shexian	window	42	槛闼	kʰɛ³⁵tʰa²²	191
498	Beijing	window	42	窗户	t͡ʂʰwɑŋ⁵⁵xu²	186
499	Kunming	window	42	窗户	t͡ʂʰwᴀ̃⁴⁴xoŋ⁴⁴	186
500	Shanghai	window	42	窗门	ʦʰɑ̃⁵³məŋ¹³	191
501	Shanghai	window	42	窗	ʦʰɑ̃⁵³	191
# 
502	Meixian	doorsills	43	门段	mun¹¹ton⁵³	193
503	Changsha	doorsills	43	门坎	mən¹³kʰan⁴¹	193
504	Guixian	doorsills	43	门坎	men²¹kʰan⁴²	193
505	Xiamen	doorsills	43	户滇	hɔ²²tiŋ²²	194
506	Hefei	doorsills	43	门坎	mən⁵⁵kʰæ̃²⁴	193
507	Jinan	doorsills	43	门槛子	mẽ⁴²ʨʰjã²¹ʦɿ	195
508	Hangzhou	doorsills	43	门坎	men²¹³kʰᴇ̃⁵³	193
509	Guangzhou	doorsills	43	门坎	mun²¹hɐm	193
510	Nanchang	doorsills	43	门坎	mɨn⁴⁵kan⁰⁴	193
511	Chengdu	doorsills	43	门槛	mən³¹kʰan⁵³	193
512	Taiyuan	doorsills	43	门限限	məŋ¹¹ɕje⁴⁵ɕje⁴⁵	193
513	Shexian	doorsills	43	门槛	mʌ̃⁴⁴kʰɛ³⁵	195
514	Beijing	doorsills	43	门坎儿	mən³⁵kʰar²¹⁴	193
515	Kunming	doorsills	43	门坎	mə̃³¹kʰᴀ̃⁵³	195
516	Shanghai	doorsills	43	门槛	məŋ¹³kʰe³⁵	193
# 
517	Meixian	kitchen	45	厨房下	ʦʰu¹¹foŋ¹¹ha⁴⁴	196
518	Changsha	kitchen	45	厨房	ʨy¹³fan¹³	196
519	Changsha	kitchen	45	灶屋	ʦaw⁵⁵u²⁴	199
520	Guixian	kitchen	45	厨房	ʦʰu²¹faŋ²¹	196
521	Guixian	kitchen	45	灶房	ʦa²¹³faŋ²¹	196
522	Xiamen	kitchen	45	灶骹	ʦaw²¹kʰa⁵⁵	199
523	Xiamen	kitchen	45	厨房	tu³⁵paŋ³⁵	197
524	Hefei	kitchen	45	锅间	ku²¹ʨjɪ̃²¹	196
525	Jinan	kitchen	45	饭屋	fã²¹u	200
526	Jinan	kitchen	45	厨房	t͡ʂʰu⁴²faŋ⁴²	197
527	Hangzhou	kitchen	45	厨房	ʣy²¹³vɑŋ²¹³	196
528	Guangzhou	kitchen	45	厨房	ʦʰøɥ²¹fɔŋ²¹	198
529	Guangzhou	kitchen	45	下间	ha²²kan⁵⁵	201
530	Nanchang	kitchen	45	厨房	ʨʰy²⁴fɔŋ⁰⁴	196
531	Chengdu	kitchen	45	厨房	ʦʰu³¹faŋ³¹	196
532	Chengdu	kitchen	45	灶房	ʦaw¹³faŋ³¹	199
533	Chengdu	kitchen	45	灶屋	ʦaw¹³u³¹	199
534	Chengdu	kitchen	45	灶门间儿	ʦaw¹³mən³¹ʨʰɥər⁵⁵	199
535	Taiyuan	kitchen	45	厨房	ʦʰu¹¹fɒ̃¹¹	196
536	Shexian	kitchen	45	灶下	ʦɔ³²⁴xa³⁵	196
537	Beijing	kitchen	45	厨房	t͡ʂʰu³⁵fɑŋ³⁵	197
538	Kunming	kitchen	45	灶房	ʦɔ²¹²fᴀ̃³¹	196
539	Shanghai	kitchen	45	灶披间	ʦɔ³⁵pʰi⁵³ke⁵³	196
# 
540	Meixian	chimney	46	烟涵	jan⁴⁴ham¹¹	202
541	Changsha	chimney	46	烟筒	jẽ³³toŋ¹³	203
542	Guixian	chimney	46	烟囱	jan⁵⁵ʦʰoŋ⁵⁵	202
543	Xiamen	chimney	46	烟筒	jan⁵⁵taŋ³⁵	202
544	Hefei	chimney	46	烟龙	jɪ̃²¹ləŋ	203
545	Jinan	chimney	46	烟筒	jã²¹³tʰuŋ	203
546	Jinan	chimney	46	灶突	ʦɔ²¹tu⁴²	206
547	Jinan	chimney	46	气烟	ʨʰi²¹jã	206
548	Hangzhou	chimney	46	烟囱	ʔjᴇ̃³³ʦʰoŋ³³	204
549	Guangzhou	chimney	46	烟通	jin⁵⁵tʰoŋ⁵⁵	202
550	Nanchang	chimney	46	烟筒	jɛn⁴²tʰuŋ⁰²	202
551	Chengdu	chimney	46	烟囱	jan⁵⁵ʦʰoŋ⁵⁵	202
552	Taiyuan	chimney	46	烟洞	je¹¹twəŋ⁴⁵	203
553	Taiyuan	chimney	46	烟筒	je¹¹tʰwəŋ⁵³	203
554	Shexian	chimney	46	烟囱	je³¹ʦʰʌ̃³¹	203
555	Beijing	chimney	46	烟筒	jan⁵⁵tʰuŋ²	202
556	Kunming	chimney	46	烟囱	jɛ̃⁴⁴ʦʰoŋ⁴⁴	203
557	Shanghai	chimney	46	烟囱	i⁵³ʦʰoŋ⁵³	205
# 
558	Meixian	table	47	桌儿	ʦok¹e	207
559	Changsha	table	47	桌子	ʦo²⁴ʦɿ	211
560	Guixian	table	47	桌子	ʦo²¹ʦɿ⁴²	211
561	Xiamen	table	47	桌仔	toʔ³²a⁵³	210
562	Xiamen	table	47	桌	toʔ³²	210
563	Hefei	table	47	桌子	t͡ʂwɐ⁵ʦə	208
564	Jinan	table	47	桌子	t͡ʂwə²¹³ʦɿ	208
565	Hangzhou	table	47	桌子	ʦoʔ⁵ʦɿ	212
566	Guangzhou	table	47	枱	tʰɔj²¹	209
567	Nanchang	table	47	桌子	ʦɔʔ⁵ʦɿ⁰²	212
568	Chengdu	table	47	桌子	ʦo³¹ʦɿ⁵³	211
569	Taiyuan	table	47	桌子	ʦwaʔ²ʦəʔ	208
570	Shexian	table	47	桌	ʦɔʔ²¹	212
571	Beijing	table	47	桌子	t͡ʂwo⁵⁵ʦɿ²	208
572	Kunming	table	47	桌子	t͡ʂo³¹ʦɿ⁵³	211
573	Shanghai	table	47	台子	de¹³ʦɿ³⁵	213
# 
574	Meixian	stairs	48	梯排	tʰoj⁴⁴pʰaj¹¹	214
575	Changsha	stairs	48	楼梯	ləw¹³tʰi³³	215
576	Guixian	stairs	48	楼梯	ləw²¹tʰi⁵⁵	215
577	Xiamen	stairs	48	楼梯	law³⁵tʰwi	215
578	Xiamen	stairs	48	楼徛	law³⁵kja²²	215
579	Hefei	stairs	48	楼梯	lɯ⁵⁵ʦʰɿ²¹	217
580	Jinan	stairs	48	楼梯	low²¹tʰi²¹³	215
581	Hangzhou	stairs	48	扶梯	ɦu²¹³tʰi³³	218
582	Guangzhou	stairs	48	楼梯	lɐw²¹tʰɐj⁵⁵	215
583	Nanchang	stairs	48	楼梯	lɛw⁴⁵tʰi⁰⁴	215
584	Chengdu	stairs	48	楼梯	nəw³¹tʰi⁵⁵	216
585	Taiyuan	stairs	48	楼梯	ləw¹¹tʰi¹¹	215
586	Shexian	stairs	48	阁梯	kɔ²¹tʰɛ³¹	219
587	Shexian	stairs	48	阁桥	kɔ²¹ʨʰjɔ⁴⁴	219
588	Beijing	stairs	48	楼梯	low³⁵tʰi⁵⁵	215
589	Kunming	stairs	48	楼梯	ləw³¹tʰi⁴⁴	215
590	Shanghai	stairs	48	胡梯	ɦu¹³tʰi⁵³	218
# 
591	Meixian	head	49	头	tʰew¹¹	220
592	Changsha	head	49	脑壳	law⁴¹kʰo²⁴	225
593	Guixian	head	49	脑壳	la⁴²kʰo²¹	222
594	Xiamen	head	49	头壳	tʰaw³⁵kʰak³²	220
595	Xiamen	head	49	头	tʰaw³⁵	220
596	Hefei	head	49	头	tʰɯ⁵⁵	224
597	Jinan	head	49	头	tʰow	220
598	Jinan	head	49	脑袋	nɔ⁵⁵tɛ	223
599	Hangzhou	head	49	头	dej²¹³	226
600	Guangzhou	head	49	头	tʰɐw²¹	220
601	Guangzhou	head	49	头壳	tʰɐw²¹hɔk³	220
602	Nanchang	head	49	头	tʰɛw²⁴	220
603	Chengdu	head	49	头	tʰəw³¹	220
604	Chengdu	head	49	脑壳	naw⁵³kʰo³¹	221
605	Taiyuan	head	49	得脑	təʔ²naw⁵³	227
606	Shexian	head	49	头	tʰju⁴⁴	226
607	Shexian	head	49	头脑壳	tʰju⁴⁴lɔ³⁵kʰɔʔ²¹	226
608	Beijing	head	49	脑袋	nɑw²¹⁴taj⁴	221
609	Beijing	head	49	脑袋瓜儿	nɑw²¹⁴taj⁴kwar⁵⁵	221
610	Beijing	head	49	头	tʰow³⁵	220
611	Kunming	head	49	脑壳	nɔ⁵³kʰo³¹	223
612	Shanghai	head	49	头	dɤ¹³	224
# 
613	Meixian	forehead	50	额	ŋjak¹	228
614	Meixian	forehead	50	额角	ŋjak¹kok¹	228
615	Changsha	forehead	50	额壳	ŋə²⁴kʰo²⁴	232
616	Changsha	forehead	50	额头	ŋə²⁴təw¹³	232
617	Guixian	forehead	50	额颅	ŋɛ²¹ləw⁵⁵	232
618	Xiamen	forehead	50	头额	tʰaw³⁵hjaʔ⁵	231
619	Hefei	forehead	50	额脑头	ɐʔ⁵lɔ²⁴tʰɯ⁵⁵	234
620	Jinan	forehead	50	额拉盖儿	jə²¹lakɛr²¹	233
621	Hangzhou	forehead	50	额角头	ŋɑʔ²koʔ⁵dej²¹³	235
622	Guangzhou	forehead	50	额头	ŋak²tʰɐw²¹	230
623	Guangzhou	forehead	50	额	ŋak²	230
624	Nanchang	forehead	50	脑瓜	lɑw²¹³kwɑ⁰⁴	237
625	Chengdu	forehead	50	额颅	ŋe³¹nəw³¹	232
626	Taiyuan	forehead	50	奔颅	pəŋ¹¹ləw¹¹	236
627	Shexian	forehead	50	额角头	ŋɛ²¹kɔ²¹tʰju⁴⁴	232
628	Beijing	forehead	50	脑门儿	nɑw²¹⁴mər³⁵	229
629	Kunming	forehead	50	脑门	nɔ⁵³mə̃³¹	232
630	Kunming	forehead	50	额勒头	ə³¹lə⁴⁴tʰəw³¹	238
631	Shanghai	forehead	50	额角头	ŋaʔ¹³koʔ⁵dɤ¹³	235
# 
632	Meixian	face	51	面	mjen⁵³	239
633	Meixian	face	51	面相	mjen⁵³sjoŋ⁵³	239
634	Changsha	face	51	脸	ljẽ⁴¹	240
635	Guixian	face	51	脸	ljan⁴²	240
636	Guixian	face	51	脸包	ljan⁴²pa⁵⁵	240
637	Xiamen	face	51	面仔	bin²²na⁵³	242
638	Xiamen	face	51	面	bin²²	242
639	Hefei	face	51	脸	ljɪ̃²⁴	240
640	Jinan	face	51	脸	ljã⁵⁵	240
641	Hangzhou	face	51	脸孔	ljᴇ̃⁵³kʰoŋ⁵³	240
642	Guangzhou	face	51	面	min²²	241
643	Nanchang	face	51	脸	ljɛn²¹³	240
644	Chengdu	face	51	脸	njan⁵³	243
645	Taiyuan	face	51	眉眼	mi¹¹nje⁵³	244
646	Taiyuan	face	51	脸	lje⁵³	240
647	Shexian	face	51	面嘴	me²²ʨy³⁵	244
648	Shexian	face	51	面孔	me²²kʰwʌ̃³⁵	244
649	Beijing	face	51	脸	ljan²¹⁴	240
650	Kunming	face	51	脸	ljɛ̃⁵³	240
651	Shanghai	face	51	面孔	mi¹³kʰoŋ³⁵	244
# 
652	Meixian	nose	52	鼻公	pʰi⁵³kuŋ⁴⁴	245
653	Changsha	nose	52	鼻子	pi²⁴ʦɿ	245
654	Guixian	nose	52	鼻子	pi²¹ʦɿ⁴²	245
655	Xiamen	nose	52	鼻仔	pʰĩ²²jã⁵³	245
656	Xiamen	nose	52	鼻	pʰĩ²²	245
657	Hefei	nose	52	鼻子	pjəʔ⁵ʦə	246
658	Jinan	nose	52	鼻子	pi⁴²ʦɿ	245
659	Hangzhou	nose	52	鼻头	bɑʔ²dej²¹³	247
660	Guangzhou	nose	52	鼻哥	pej²²kɔ⁵⁵	246
661	Nanchang	nose	52	鼻公	pʰiʔ²kuŋ⁰²	247
662	Chengdu	nose	52	鼻子	pi³¹ʦɿ⁵³	245
663	Taiyuan	nose	52	鼻子	pjəʔ⁵⁴ʦəʔ	246
664	Shexian	nose	52	鼻头	pʰi²²tʰju⁴⁴	245
665	Shexian	nose	52	鼻孔	pʰi²²kʰwʌ̃³⁵	245
666	Beijing	nose	52	鼻子	pi³⁵ʦɿ³	245
667	Kunming	nose	52	鼻子	pi³¹ʦɿ⁵³	245
668	Shanghai	nose	52	鼻头	bjɪʔ¹dɤ¹³	246
# 
669	Meixian	neck	53	颈茎	kjaŋ³¹kin⁴⁴	248
670	Changsha	neck	53	颈根	ʨin⁴¹kən³³	250
671	Guixian	neck	53	颈根	ʨjaŋ⁴²ken	248
672	Guixian	neck	53	脖颈	po²¹ʨjaŋ⁴²	249
673	Xiamen	neck	53	颔颈	am²²kun⁵³	251
674	Hefei	neck	53	脑颈把	lɔ²⁴ʨin²⁴pa⁵³	252
675	Jinan	neck	53	脖子	pə⁴²ʦɿ	249
676	Jinan	neck	53	脖儿梗	pə⁴²ər⁴²kəŋ⁵⁵	249
677	Hangzhou	neck	53	脰颈	dej¹³ʨin⁵³	253
678	Guangzhou	neck	53	颈	kɛŋ³⁵	250
679	Nanchang	neck	53	颈	ʨjɑŋ²¹³	248
680	Chengdu	neck	53	颈子	ʨin⁵³ʦɿ⁵³	250
681	Chengdu	neck	53	颈项	ʨin⁵³xaŋ¹³	250
682	Taiyuan	neck	53	脖子	paʔ⁵⁴ʦəʔ	255
683	Shexian	neck	53	项颈	xa³⁵ʨjʌ̃³⁵	254
684	Beijing	neck	53	脖颈儿	po³⁵kə̃r²¹⁴	249
685	Beijing	neck	53	脖子	po³⁵ʦɿ³	249
686	Kunming	neck	53	脖子	po³¹ʦɿ⁵³	249
687	Shanghai	neck	53	头颈	dɤ¹³ʨiŋ³⁵	256
# 
688	Meixian	left hand	54	左手	ʦo³¹su³¹	257
689	Changsha	left hand	54	左手	ʦo⁴¹ʂəw⁴¹	257
690	Changsha	left hand	54	左手子	ʦo⁴¹ʂəw⁴¹ʦɿ	257
691	Guixian	left hand	54	左手	ʦo⁴²səw⁴²	257
692	Guixian	left hand	54	反手	fan⁴²səw⁴²	261
693	Xiamen	left hand	54	倒手	to²¹ʦʰju	259
694	Xiamen	left hand	54	左手	ʦo⁵³ʦʰju⁵³	257
695	Hefei	left hand	54	左手	ʦʊ²⁴ʂɯ²⁴	257
696	Jinan	left hand	54	左手	ʦwə²¹ʂow⁵⁵	258
697	Hangzhou	left hand	54	借手	ʨi⁴⁴⁵sej	257
698	Hangzhou	left hand	54	小手	ɕjɔ⁵³sej⁵³	262
699	Guangzhou	left hand	54	左手	ʦɔ³⁵sɐw³⁵	257
700	Nanchang	left hand	54	左手	ʦo²¹³sɨw²¹³	257
701	Chengdu	left hand	54	左手	ʦo⁵³səw	257
702	Chengdu	left hand	54	左刮刮	ʦo⁵³kwa⁵³kwa⁵³	257
703	Chengdu	left hand	54	左拐拐	ʦo⁵³kwajuai⁵³kwajuai⁵³	257
704	Chengdu	left hand	54	反手	fan⁵³səw⁵³	261
705	Taiyuan	left hand	54	左手	ʦɤ⁵³səw⁵³	257
706	Shexian	left hand	54	反手	fɛ³⁵ɕju³⁵	260
707	Beijing	left hand	54	左手	ʦwo²¹⁴ʂow²¹⁴	258
708	Kunming	left hand	54	左手	ʦo⁵³ʂəw⁵³	257
709	Shanghai	left hand	54	左手	ʦu³⁵sɤ³⁵	257
# 
710	Meixian	right hand	55	右手	ju⁵³su³¹	263
711	Changsha	right hand	55	右手	jəwiəu¹¹ʂəw⁴¹	264
712	Guixian	right hand	55	右手	jəwiəu²¹³səw⁴²	264
713	Guixian	right hand	55	正手	ʦen²¹³səw⁴²	266
714	Xiamen	right hand	55	右手	ju²²ʦʰju⁵³	263
715	Xiamen	right hand	55	正手	ʦjã²¹ʦʰju	268
716	Hefei	right hand	55	右手	jɯ⁵³ʂɯ²⁴	263
717	Jinan	right hand	55	右手	jowiou²¹ʂow⁵⁵	264
718	Hangzhou	right hand	55	顺手	zɥen¹³sej⁵³	265
719	Hangzhou	right hand	55	大手	dɑ¹³sej⁵³	269
720	Guangzhou	right hand	55	右手	jɐw²²sɐw³⁵	264
721	Nanchang	right hand	55	右手	ju²¹sɨw²¹³	263
722	Chengdu	right hand	55	右手	jəwiəu¹³səw⁵³	264
723	Taiyuan	right hand	55	正手	ʦəŋ⁴⁵səw⁵³	266
724	Taiyuan	right hand	55	右手	jəwiəu⁴⁵səw⁵³	264
725	Shexian	right hand	55	顺手	ɕɥʌ̃²²ɕju³⁵	265
726	Beijing	right hand	55	右手	jowiou⁵¹ʂow²¹⁴	264
727	Kunming	right hand	55	右手	jəwiəu²¹²ʂəw⁵³	264
728	Shanghai	right hand	55	右手	ɦjɤ¹³sɤ³⁵	267
# 
729	Meixian	fist	56	拳头	kʰjan¹¹tʰew¹¹	270
730	Changsha	fist	56	拳头骨	ʨɥẽ¹³təw¹³ku	270
731	Guixian	fist	56	碇子	tin²¹³ʦɿ⁴²	272
732	Guixian	fist	56	砣砣	tʰo²¹tʰo⁵⁵	275
733	Xiamen	fist	56	拳头母	kun³⁵tʰaw³⁵bu⁵³	271
734	Hefei	fist	56	拳头	ʨʰɥɪ̃⁵⁵tʰɯ	270
735	Jinan	fist	56	拳头	ʨʰɥã⁴²tʰow	270
736	Jinan	fist	56	拳	ʨʰɥã⁴²	270
737	Hangzhou	fist	56	拳头	ʣɥõ²¹³dej²¹³	270
738	Guangzhou	fist	56	拳头	kʰyn²¹tʰɐw²¹	271
739	Nanchang	fist	56	拳头	ʨʰɥɵn²⁴tʰɛw⁰⁴	270
740	Chengdu	fist	56	碇子	tin¹³ʦɿ	272
741	Chengdu	fist	56	砣子	tʰo³¹ʦɿ⁵³	275
742	Taiyuan	fist	56	圪都	kəʔ⁵⁴tu¹¹	274
743	Taiyuan	fist	56	锤	ʦʰwejuei¹¹	276
744	Shexian	fist	56	锤	ʨʰɥe⁴⁴	270
745	Shexian	fist	56	锤头	ʨʰɥe⁴⁴tʰju⁴⁴	270
746	Beijing	fist	56	拳头	ʨʰɥan³⁵tʰow³	270
747	Kunming	fist	56	捶头	t͡ʂʰwejuei³¹tʰəw³¹	273
748	Shanghai	fist	56	拳头	ʥɥø¹³dɤ¹³	270
# 
749	Meixian	forefinger	57	手指	su³¹ʦɿ³¹	277
750	Changsha	forefinger	57	手指脑	ʂəw⁴¹t͡ʂʅ²⁴law⁴¹	278
