# SLV
ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID
429	Czech	salt	104	suːl	s uː l	173
# 
430	Russian	short	105	kɐrotkʲɪj	k ɐ r o t kʲ ɪ j	175
431	Polish	short	105	krutki	k r u t k i	176
432	Bulgarian	short	105	kratək	k r a t ə k	175
433	Czech	short	105	kraːtkiː	k r aː t k iː	175
434	Bulgarian	short	105	kɤs	k ɤ s	177
# 
435	Russian	snake	106	zmʲɪja	z mʲ ɪ j a	178
436	Polish	snake	106	ʒmija	ʒ m i j a	178
437	Bulgarian	snake	106	zmija	z m i j a	178
438	Czech	snake	106	ɦat	ɦ a t	179
439	Polish	snake	106	vɔ̃ʒ	v ɔ̃ ʒ	180
# 
440	Russian	thin	107	tonkʲɪj	t o n kʲ ɪ j	181
441	Polish	thin	107	ʨɛ̃nki	ʨ ɛ̃ n k i	181
442	Bulgarian	thin	107	tɤnək	t ɤ n ə k	181
443	Czech	thin	107	tɛŋkiː	t ɛ ŋ k iː	181
# 
444	Russian	wind	108	vʲetʲɪr	vʲ e tʲ ɪ r	182
445	Polish	wind	108	vʲatr	vʲ a t r	182
446	Bulgarian	wind	108	vʲatər	vʲ a t ə r	182
# 
447	Russian	worm	109	ʧerfʲ	ʧ e r fʲ	183
448	Polish	worm	109	ʧɛrf	ʧ ɛ r f	183
449	Bulgarian	worm	109	ʧɛrvɛj	ʧ ɛ r v ɛ j	183
450	Czech	worm	109	ʧɛrf	ʧ ɛ r f	183
# 
451	Russian	year	110	ɡot	ɡ o t	184
452	Polish	year	110	rɔk	r ɔ k	185
453	Bulgarian	year	110	ɡodinə	ɡ o d i n ə	184
454	Czech	year	110	rok	r o k	185
# SLV_'sca'_0.3_0.7_1.2-1.5-1.1_101_2-1_T__True_gep:0.50-0.50_global-local_gop:-2--1
