# SIN
ID	Languages	Gloss	GlossId	Ortho	IPA	CogID
374	Nanchang	rooster	35	鸡公	ʨi⁴²kuŋ⁴²	79
375	Chengdu	rooster	35	鸡公	ʨi⁵⁵koŋ⁵⁵	79
376	Chengdu	rooster	35	雄鸡	ɕɥoŋ³¹ʨi⁵⁵	80
377	Taiyuan	rooster	35	公鸡	kwəŋ¹¹ʨi¹¹	80
378	Shexian	rooster	35	鸡公	ʨi³¹kwʌ̃³¹	79
379	Beijing	rooster	35	公鸡	kuŋ⁵⁵ʨi⁵⁵	80
380	Kunming	rooster	35	公鸡	koŋ⁴⁴ʨi⁴⁴	80
381	Shanghai	rooster	35	雄鸡	ɦjoŋ¹³ʨi⁵³	80
382	Shanghai	rooster	35	公鸡	koŋ⁵³ʨi⁵³	80
# 
383	Meixian	chicken	36	鸡嫲	ke⁴⁴ma¹¹	87
384	Changsha	chicken	36	鸡婆	ʨi³³po¹³	83
385	Guixian	chicken	36	子鸡	ʦɿ⁴²ʨi⁵⁵	82
386	Guixian	chicken	36	草鸡	ʦʰa⁴²ʨi⁵⁵	82
387	Guixian	chicken	36	母鸡	mu⁴²ʨi⁵⁵	82
388	Xiamen	chicken	36	鸡母	kwe⁵⁵bu	83
389	Xiamen	chicken	36	鸡僆	kwe⁵⁵nwa²²	85
390	Hefei	chicken	36	母鸡	məŋ²⁴ʦɿ²¹	82
391	Hefei	chicken	36	老母鸡	lɔ²⁴məʦɿ²¹	89
392	Jinan	chicken	36	母鸡	mu⁵⁵ʨi	82
393	Jinan	chicken	36	草鸡	ʦʰɔ⁵⁵ʨi	82
394	Hangzhou	chicken	36	婆鸡	bo²¹³ʨi	86
395	Guangzhou	chicken	36	鸡乸	kɐj⁵⁵na³⁵	85
396	Guangzhou	chicken	36	鸡项	kɐj⁵⁵hɔŋ³⁵	88
397	Nanchang	chicken	36	鸡婆	ʨi⁴²pʰo²⁴	83
398	Chengdu	chicken	36	老母鸡	naw⁵³mu⁵³ʨi⁵⁵	84
399	Chengdu	chicken	36	鸡婆	ʨi⁵⁵pʰo³¹	83
400	Taiyuan	chicken	36	草鸡	ʦʰaw⁵³ʨi¹¹	82
401	Shexian	chicken	36	鸡母	ʨi³¹m̩³⁵	87
402	Shexian	chicken	36	鸡婆	ʨi³¹pʰo⁴⁴	83
403	Beijing	chicken	36	母鸡	mu²¹⁴ʨi⁵⁵	82
404	Kunming	chicken	36	母鸡	mu⁵³ʨi⁴⁴	82
405	Shanghai	chicken	36	雌鸡	ʦʰɿ⁵³ʨi⁵³	82
406	Shanghai	chicken	36	母鸡	mu¹³ʨi⁵³	82
# 
407	Meixian	sparrow	37	禾笔儿	vo¹¹pit¹le	93
408	Changsha	sparrow	37	麻雀子	ma¹³ʦʰjo²⁴ʦɿ	91
409	Guixian	sparrow	37	麻雀	ma²¹ʨʰjo²¹	91
410	Xiamen	sparrow	37	粟鸟仔	ʦʰik²ʦjawiau⁵³a⁵³	95
411	Hefei	sparrow	37	麻啾	ma⁵⁵ʨʰjɯ²¹	91
412	Jinan	sparrow	37	家雀儿	ʨja²¹³ʨʰɥər	90
413	Jinan	sparrow	37	家雀子	ʨja²¹³ʨʰɥəʦɿ	90
414	Hangzhou	sparrow	37	麻巧儿	mɑ²¹³ʨʰjɔ⁵³əl²¹³	91
415	Guangzhou	sparrow	37	麻雀	ma²¹ʦœk³³	91
416	Nanchang	sparrow	37	奸雀子	kan⁴²ʨʰjɔʔ⁰²ʦɿ⁰²	92
417	Nanchang	sparrow	37	麻雀子	mɑ⁴⁵ʨʰjɔʔ⁰⁴ʦɿ⁰⁴	91
418	Chengdu	sparrow	37	麻雀儿	ma³¹ʨʰɥər³¹	91
419	Taiyuan	sparrow	37	雀儿	ʨʰɥar⁵³	94
420	Taiyuan	sparrow	37	麻雀儿	ma¹¹ʨʰɥar⁵³	91
421	Shexian	sparrow	37	麻雀	ma⁴⁴ʦʰjɔʔ²¹	91
422	Beijing	sparrow	37	家雀儿	ʨja⁵⁵ʨʰjɑwiɑur²¹⁴	90
423	Kunming	sparrow	37	谷雀	ku³¹ʨʰjo³¹	92
424	Kunming	sparrow	37	麻雀	mᴀ³¹ʨʰjo³¹	91
425	Shanghai	sparrow	37	麻雀	mo¹³ʨʰjaʔ⁵	91
426	Shanghai	sparrow	37	麻鸟	mo¹³tjɔ⁵³	91
# 
427	Meixian	mouse	38	老鼠儿	law³¹ʦʰu³¹ve	97
428	Changsha	mouse	38	老鼠子	law⁴¹ɕy⁴¹ʦɿ	97
429	Changsha	mouse	38	高客	kaw³³kʰə²⁴	96
430	Guixian	mouse	38	耗子	xa²¹³ʦɿ⁴²	96
431	Xiamen	mouse	38	老鼠	njawiau⁵³ʦʰu⁵³	98
432	Hefei	mouse	38	老鼠	lɔ²⁴t͡ʂʰwə	97
433	Jinan	mouse	38	老鼠	lɔ⁵⁵ʂu	97
434	Jinan	mouse	38	耗子	xɔ²¹ʦɿ	96
435	Hangzhou	mouse	38	老鼠	lɔ⁵³ʦʰy⁵³	97
436	Nanchang	mouse	38	老鼠	lɑw²¹³ɕy⁰⁴	97
437	Chengdu	mouse	38	老鼠	naw⁵³su⁵³	97
438	Chengdu	mouse	38	耗子	xaw¹³ʦɿ⁵³	96
439	Shexian	mouse	38	老鼠	lɔ³⁵ʨʰy³⁵	97
440	Shexian	mouse	38	尖嘴	ʦe³¹ʨy³⁵	99
441	Beijing	mouse	38	耗子	xɑw⁵¹ʦɿ¹	96
442	Kunming	mouse	38	老鼠	lɔ⁵³t͡ʂʰu⁵³	97
443	Shanghai	mouse	38	老虫	lɔ¹³zoŋ²³	97
444	Shanghai	mouse	38	老鼠	lɔ¹³ʦʰɿ³⁵	97
# 
445	Meixian	bedbug	39	乾蜱	kon⁴⁴pʰi⁴⁴	102
446	Changsha	bedbug	39	臭虫	t͡ʂʰəw⁵⁵t͡ʂoŋ¹³	100
447	Changsha	bedbug	39	香姑娘	ɕjan³³ku³³ȵjan¹³	103
448	Guixian	bedbug	39	臭虫	ʦʰəw²¹³ʦʰoŋ²¹	100
449	Xiamen	bedbug	39	木虱	bat⁵sat³²	101
450	Hefei	bedbug	39	臭虫	t͡ʂʰɯ⁵³t͡ʂʰəŋ	100
451	Jinan	bedbug	39	臭虫	t͡ʂʰow²¹t͡ʂʰuŋ⁴²	100
452	Hangzhou	bedbug	39	臭虫	ʦʰej⁴⁴⁵ʣoŋ²¹³	100
453	Guangzhou	bedbug	39	木虱	mok²sɐt⁵	101
454	Nanchang	bedbug	39	臭虫	ʦʰɨw²¹³ʦʰuŋ⁰⁴	100
455	Chengdu	bedbug	39	臭虫	ʦʰəw¹³ʦʰoŋ³¹	100
456	Taiyuan	bedbug	39	壁虱	pjəʔ²səʔ²	101
457	Shexian	bedbug	39	木虱	mɔ²²seʔ²¹	101
458	Shexian	bedbug	39	壁虱	pi²¹seʔ²¹	101
459	Beijing	bedbug	39	臭虫	t͡ʂʰow⁵¹t͡ʂʰuŋ¹	100
460	Kunming	bedbug	39	壁虱	pi³¹sə³¹	101
461	Shanghai	bedbug	39	臭虫	ʦʰɤ³⁵zoŋ²³	100
462	Shanghai	bedbug	39	瘪虱	pjɪʔ⁵səʔ⁵	101
# 
463	Meixian	house	40	屋儿	vuk¹e	106
464	Changsha	house	40	屋	u²⁴	105
465	Guixian	house	40	房子	faŋ²¹ʦɿ⁴²	104
466	Xiamen	house	40	厝	ʦʰu²¹	108
467	Hefei	house	40	宅子	ʦɐʔ⁵ʦə	107
468	Jinan	house	40	房子	faŋ⁴²ʦɿ	104
469	Jinan	house	40	屋	u²¹³	105
470	Hangzhou	house	40	房子	vɑŋ²¹³ʦɿ	104
471	Guangzhou	house	40	屋	ok⁵	106
472	Nanchang	house	40	屋	uʔ⁵	105
473	Chengdu	house	40	房子	faŋ³¹ʦɿ⁵³	104
474	Taiyuan	house	40	房子	fɒ̃¹¹ʦəʔ	104
475	Shexian	house	40	屋	uʔ²¹	105
476	Beijing	house	40	房子	fɑŋ³⁵ʦɿ³	104
477	Kunming	house	40	房子	fᴀ̃³¹ʦɿ⁵³	104
478	Shanghai	house	40	房子	vɑ̃¹³ʦɿ³⁵	104
# 
479	Meixian	window	42	窗儿	ʦʰuŋ⁴⁴ŋe	111
480	Changsha	window	42	亮窗	ljan¹¹ʨʰɥan³³	110
481	Guixian	window	42	窗子	ʦʰwaŋ⁵⁵ʦɿ⁴²	109
482	Xiamen	window	42	窗仔	tʰaŋ⁵⁵ŋa⁵³	111
483	Hefei	window	42	窗子	t͡ʂʰwɑ̃²¹ʦə	109
484	Jinan	window	42	窗户	t͡ʂʰwaŋ²¹³xu	109
485	Jinan	window	42	窗子	t͡ʂʰwaŋ²¹³ʦɿ	109
486	Hangzhou	window	42	窗门	ʦʰɥɑŋ³³men²¹³	111
487	Hangzhou	window	42	窗子	ʦʰɥɑŋ³³ʦɿ⁵³	109
488	Guangzhou	window	42	窗	ʦʰœŋ⁵⁵	111
489	Guangzhou	window	42	窗门	ʦʰœŋ⁵⁵mun²¹	111
490	Nanchang	window	42	窗子	ʦʰɔŋ⁴²ʦɿ⁰²	109
491	Nanchang	window	42	格子旧	kɑʔ⁵ʦɿ⁰²	112
492	Chengdu	window	42	窗户	ʦʰwaŋ⁵⁵xu	109
493	Chengdu	window	42	窗子	ʦʰwaŋ⁵⁵ʦɿ	109
494	Taiyuan	window	42	窗户	ʦʰwɒ̃¹¹xu⁴⁵	109
495	Taiyuan	window	42	窗子	ʦʰwɒ̃¹¹ʦəʔ	109
496	Shexian	window	42	槛窗	kʰɛ³⁵ʦʰo³¹	112
497	Shexian	window	42	槛闼	kʰɛ³⁵tʰa²²	113
498	Beijing	window	42	窗户	t͡ʂʰwɑŋ⁵⁵xu²	109
499	Kunming	window	42	窗户	t͡ʂʰwᴀ̃⁴⁴xoŋ⁴⁴	109
500	Shanghai	window	42	窗门	ʦʰɑ̃⁵³məŋ¹³	111
501	Shanghai	window	42	窗	ʦʰɑ̃⁵³	111
# 
502	Meixian	doorsills	43	门段	mun¹¹ton⁵³	114
503	Changsha	doorsills	43	门坎	mən¹³kʰan⁴¹	114
504	Guixian	doorsills	43	门坎	men²¹kʰan⁴²	114
505	Xiamen	doorsills	43	户滇	hɔ²²tiŋ²²	116
506	Hefei	doorsills	43	门坎	mən⁵⁵kʰæ̃²⁴	114
507	Jinan	doorsills	43	门槛子	mẽ⁴²ʨʰjã²¹ʦɿ	115
508	Hangzhou	doorsills	43	门坎	men²¹³kʰᴇ̃⁵³	114
509	Guangzhou	doorsills	43	门坎	mun²¹hɐm	114
510	Nanchang	doorsills	43	门坎	mɨn⁴⁵kan⁰⁴	114
511	Chengdu	doorsills	43	门槛	mən³¹kʰan⁵³	114
512	Taiyuan	doorsills	43	门限限	məŋ¹¹ɕje⁴⁵ɕje⁴⁵	115
513	Shexian	doorsills	43	门槛	mʌ̃⁴⁴kʰɛ³⁵	114
514	Beijing	doorsills	43	门坎儿	mən³⁵kʰar²¹⁴	114
515	Kunming	doorsills	43	门坎	mə̃³¹kʰᴀ̃⁵³	114
516	Shanghai	doorsills	43	门槛	məŋ¹³kʰe³⁵	114
# 
517	Meixian	kitchen	45	厨房下	ʦʰu¹¹foŋ¹¹ha⁴⁴	117
518	Changsha	kitchen	45	厨房	ʨy¹³fan¹³	117
519	Changsha	kitchen	45	灶屋	ʦaw⁵⁵u²⁴	121
520	Guixian	kitchen	45	厨房	ʦʰu²¹faŋ²¹	117
521	Guixian	kitchen	45	灶房	ʦa²¹³faŋ²¹	117
522	Xiamen	kitchen	45	灶骹	ʦaw²¹kʰa⁵⁵	121
523	Xiamen	kitchen	45	厨房	tu³⁵paŋ³⁵	117
524	Hefei	kitchen	45	锅间	ku²¹ʨjɪ̃²¹	118
525	Jinan	kitchen	45	饭屋	fã²¹u	119
526	Jinan	kitchen	45	厨房	t͡ʂʰu⁴²faŋ⁴²	117
527	Hangzhou	kitchen	45	厨房	ʣy²¹³vɑŋ²¹³	117
528	Guangzhou	kitchen	45	厨房	ʦʰøɥ²¹fɔŋ²¹	117
529	Guangzhou	kitchen	45	下间	ha²²kan⁵⁵	122
530	Nanchang	kitchen	45	厨房	ʨʰy²⁴fɔŋ⁰⁴	117
531	Chengdu	kitchen	45	厨房	ʦʰu³¹faŋ³¹	117
532	Chengdu	kitchen	45	灶房	ʦaw¹³faŋ³¹	117
533	Chengdu	kitchen	45	灶屋	ʦaw¹³u³¹	121
534	Chengdu	kitchen	45	灶门间儿	ʦaw¹³mən³¹ʨʰɥər⁵⁵	123
535	Taiyuan	kitchen	45	厨房	ʦʰu¹¹fɒ̃¹¹	117
536	Shexian	kitchen	45	灶下	ʦɔ³²⁴xa³⁵	121
537	Beijing	kitchen	45	厨房	t͡ʂʰu³⁵fɑŋ³⁵	117
538	Kunming	kitchen	45	灶房	ʦɔ²¹²fᴀ̃³¹	117
539	Shanghai	kitchen	45	灶披间	ʦɔ³⁵pʰi⁵³ke⁵³	120
# 
540	Meixian	chimney	46	烟涵	jan⁴⁴ham¹¹	125
541	Changsha	chimney	46	烟筒	jẽ³³toŋ¹³	124
542	Guixian	chimney	46	烟囱	jan⁵⁵ʦʰoŋ⁵⁵	124
543	Xiamen	chimney	46	烟筒	jan⁵⁵taŋ³⁵	124
544	Hefei	chimney	46	烟龙	jɪ̃²¹ləŋ	124
545	Jinan	chimney	46	烟筒	jã²¹³tʰuŋ	124
546	Jinan	chimney	46	灶突	ʦɔ²¹tu⁴²	126
547	Jinan	chimney	46	气烟	ʨʰi²¹jã	127
548	Hangzhou	chimney	46	烟囱	ʔjᴇ̃³³ʦʰoŋ³³	124
549	Guangzhou	chimney	46	烟通	jin⁵⁵tʰoŋ⁵⁵	124
550	Nanchang	chimney	46	烟筒	jɛn⁴²tʰuŋ⁰²	124
551	Chengdu	chimney	46	烟囱	jan⁵⁵ʦʰoŋ⁵⁵	124
552	Taiyuan	chimney	46	烟洞	je¹¹twəŋ⁴⁵	124
553	Taiyuan	chimney	46	烟筒	je¹¹tʰwəŋ⁵³	124
554	Shexian	chimney	46	烟囱	je³¹ʦʰʌ̃³¹	125
555	Beijing	chimney	46	烟筒	jan⁵⁵tʰuŋ²	124
556	Kunming	chimney	46	烟囱	jɛ̃⁴⁴ʦʰoŋ⁴⁴	124
557	Shanghai	chimney	46	烟囱	i⁵³ʦʰoŋ⁵³	124
# 
558	Meixian	table	47	桌儿	ʦok¹e	128
559	Changsha	table	47	桌子	ʦo²⁴ʦɿ	128
560	Guixian	table	47	桌子	ʦo²¹ʦɿ⁴²	128
561	Xiamen	table	47	桌仔	toʔ³²a⁵³	128
562	Xiamen	table	47	桌	toʔ³²	128
563	Hefei	table	47	桌子	t͡ʂwɐ⁵ʦə	128
564	Jinan	table	47	桌子	t͡ʂwə²¹³ʦɿ	128
565	Hangzhou	table	47	桌子	ʦoʔ⁵ʦɿ	128
566	Guangzhou	table	47	枱	tʰɔj²¹	129
567	Nanchang	table	47	桌子	ʦɔʔ⁵ʦɿ⁰²	128
568	Chengdu	table	47	桌子	ʦo³¹ʦɿ⁵³	128
569	Taiyuan	table	47	桌子	ʦwaʔ²ʦəʔ	128
570	Shexian	table	47	桌	ʦɔʔ²¹	128
571	Beijing	table	47	桌子	t͡ʂwo⁵⁵ʦɿ²	128
572	Kunming	table	47	桌子	t͡ʂo³¹ʦɿ⁵³	128
573	Shanghai	table	47	台子	de¹³ʦɿ³⁵	128
# 
574	Meixian	stairs	48	梯排	tʰoj⁴⁴pʰaj¹¹	132
575	Changsha	stairs	48	楼梯	ləw¹³tʰi³³	131
576	Guixian	stairs	48	楼梯	ləw²¹tʰi⁵⁵	131
577	Xiamen	stairs	48	楼梯	law³⁵tʰwi	131
578	Xiamen	stairs	48	楼徛	law³⁵kja²²	131
579	Hefei	stairs	48	楼梯	lɯ⁵⁵ʦʰɿ²¹	131
580	Jinan	stairs	48	楼梯	low²¹tʰi²¹³	131
581	Hangzhou	stairs	48	扶梯	ɦu²¹³tʰi³³	130
582	Guangzhou	stairs	48	楼梯	lɐw²¹tʰɐj⁵⁵	131
583	Nanchang	stairs	48	楼梯	lɛw⁴⁵tʰi⁰⁴	131
584	Chengdu	stairs	48	楼梯	nəw³¹tʰi⁵⁵	131
585	Taiyuan	stairs	48	楼梯	ləw¹¹tʰi¹¹	131
586	Shexian	stairs	48	阁梯	kɔ²¹tʰɛ³¹	130
587	Shexian	stairs	48	阁桥	kɔ²¹ʨʰjɔ⁴⁴	133
588	Beijing	stairs	48	楼梯	low³⁵tʰi⁵⁵	131
589	Kunming	stairs	48	楼梯	ləw³¹tʰi⁴⁴	131
590	Shanghai	stairs	48	胡梯	ɦu¹³tʰi⁵³	130
# 
591	Meixian	head	49	头	tʰew¹¹	137
592	Changsha	head	49	脑壳	law⁴¹kʰo²⁴	135
593	Guixian	head	49	脑壳	la⁴²kʰo²¹	135
594	Xiamen	head	49	头壳	tʰaw³⁵kʰak³²	137
595	Xiamen	head	49	头	tʰaw³⁵	137
596	Hefei	head	49	头	tʰɯ⁵⁵	137
597	Jinan	head	49	头	tʰow	137
598	Jinan	head	49	脑袋	nɔ⁵⁵tɛ	134
599	Hangzhou	head	49	头	dej²¹³	137
600	Guangzhou	head	49	头	tʰɐw²¹	137
601	Guangzhou	head	49	头壳	tʰɐw²¹hɔk³	137
602	Nanchang	head	49	头	tʰɛw²⁴	137
603	Chengdu	head	49	头	tʰəw³¹	137
604	Chengdu	head	49	脑壳	naw⁵³kʰo³¹	135
605	Taiyuan	head	49	得脑	təʔ²naw⁵³	136
606	Shexian	head	49	头	tʰju⁴⁴	137
607	Shexian	head	49	头脑壳	tʰju⁴⁴lɔ³⁵kʰɔʔ²¹	138
608	Beijing	head	49	脑袋	nɑw²¹⁴taj⁴	134
609	Beijing	head	49	脑袋瓜儿	nɑw²¹⁴taj⁴kwar⁵⁵	134
610	Beijing	head	49	头	tʰow³⁵	137
611	Kunming	head	49	脑壳	nɔ⁵³kʰo³¹	135
612	Shanghai	head	49	头	dɤ¹³	137
# 
613	Meixian	forehead	50	额	ŋjak¹	142
614	Meixian	forehead	50	额角	ŋjak¹kok¹	142
615	Changsha	forehead	50	额壳	ŋə²⁴kʰo²⁴	140
616	Changsha	forehead	50	额头	ŋə²⁴təw¹³	141
617	Guixian	forehead	50	额颅	ŋɛ²¹ləw⁵⁵	141
618	Xiamen	forehead	50	头额	tʰaw³⁵hjaʔ⁵	146
619	Hefei	forehead	50	额脑头	ɐʔ⁵lɔ²⁴tʰɯ⁵⁵	143
620	Jinan	forehead	50	额拉盖儿	jə²¹lakɛr²¹	144
621	Hangzhou	forehead	50	额角头	ŋɑʔ²koʔ⁵dej²¹³	140
622	Guangzhou	forehead	50	额头	ŋak²tʰɐw²¹	142
623	Guangzhou	forehead	50	额	ŋak²	142
624	Nanchang	forehead	50	脑瓜	lɑw²¹³kwɑ⁰⁴	145
625	Chengdu	forehead	50	额颅	ŋe³¹nəw³¹	141
626	Taiyuan	forehead	50	奔颅	pəŋ¹¹ləw¹¹	141
627	Shexian	forehead	50	额角头	ŋɛ²¹kɔ²¹tʰju⁴⁴	140
628	Beijing	forehead	50	脑门儿	nɑw²¹⁴mər³⁵	139
629	Kunming	forehead	50	脑门	nɔ⁵³mə̃³¹	139
630	Kunming	forehead	50	额勒头	ə³¹lə⁴⁴tʰəw³¹	143
631	Shanghai	forehead	50	额角头	ŋaʔ¹³koʔ⁵dɤ¹³	140
# 
632	Meixian	face	51	面	mjen⁵³	148
633	Meixian	face	51	面相	mjen⁵³sjoŋ⁵³	148
634	Changsha	face	51	脸	ljẽ⁴¹	147
635	Guixian	face	51	脸	ljan⁴²	147
636	Guixian	face	51	脸包	ljan⁴²pa⁵⁵	147
637	Xiamen	face	51	面仔	bin²²na⁵³	151
638	Xiamen	face	51	面	bin²²	151
639	Hefei	face	51	脸	ljɪ̃²⁴	147
640	Jinan	face	51	脸	ljã⁵⁵	147
641	Hangzhou	face	51	脸孔	ljᴇ̃⁵³kʰoŋ⁵³	149
642	Guangzhou	face	51	面	min²²	148
643	Nanchang	face	51	脸	ljɛn²¹³	147
644	Chengdu	face	51	脸	njan⁵³	147
645	Taiyuan	face	51	眉眼	mi¹¹nje⁵³	150
646	Taiyuan	face	51	脸	lje⁵³	147
647	Shexian	face	51	面嘴	me²²ʨy³⁵	148
648	Shexian	face	51	面孔	me²²kʰwʌ̃³⁵	149
649	Beijing	face	51	脸	ljan²¹⁴	147
650	Kunming	face	51	脸	ljɛ̃⁵³	147
651	Shanghai	face	51	面孔	mi¹³kʰoŋ³⁵	149
# 
652	Meixian	nose	52	鼻公	pʰi⁵³kuŋ⁴⁴	152
653	Changsha	nose	52	鼻子	pi²⁴ʦɿ	152
654	Guixian	nose	52	鼻子	pi²¹ʦɿ⁴²	152
655	Xiamen	nose	52	鼻仔	pʰĩ²²jã⁵³	152
656	Xiamen	nose	52	鼻	pʰĩ²²	152
657	Hefei	nose	52	鼻子	pjəʔ⁵ʦə	152
658	Jinan	nose	52	鼻子	pi⁴²ʦɿ	152
659	Hangzhou	nose	52	鼻头	bɑʔ²dej²¹³	152
660	Guangzhou	nose	52	鼻哥	pej²²kɔ⁵⁵	152
661	Nanchang	nose	52	鼻公	pʰiʔ²kuŋ⁰²	152
662	Chengdu	nose	52	鼻子	pi³¹ʦɿ⁵³	152
663	Taiyuan	nose	52	鼻子	pjəʔ⁵⁴ʦəʔ	152
664	Shexian	nose	52	鼻头	pʰi²²tʰju⁴⁴	152
665	Shexian	nose	52	鼻孔	pʰi²²kʰwʌ̃³⁵	152
666	Beijing	nose	52	鼻子	pi³⁵ʦɿ³	152
667	Kunming	nose	52	鼻子	pi³¹ʦɿ⁵³	152
668	Shanghai	nose	52	鼻头	bjɪʔ¹dɤ¹³	152
# 
669	Meixian	neck	53	颈茎	kjaŋ³¹kin⁴⁴	154
670	Changsha	neck	53	颈根	ʨin⁴¹kən³³	154
671	Guixian	neck	53	颈根	ʨjaŋ⁴²ken	154
672	Guixian	neck	53	脖颈	po²¹ʨjaŋ⁴²	156
673	Xiamen	neck	53	颔颈	am²²kun⁵³	158
674	Hefei	neck	53	脑颈把	lɔ²⁴ʨin²⁴pa⁵³	155
675	Jinan	neck	53	脖子	pə⁴²ʦɿ	156
676	Jinan	neck	53	脖儿梗	pə⁴²ər⁴²kəŋ⁵⁵	153
677	Hangzhou	neck	53	脰颈	dej¹³ʨin⁵³	155
678	Guangzhou	neck	53	颈	kɛŋ³⁵	154
679	Nanchang	neck	53	颈	ʨjɑŋ²¹³	154
680	Chengdu	neck	53	颈子	ʨin⁵³ʦɿ⁵³	154
681	Chengdu	neck	53	颈项	ʨin⁵³xaŋ¹³	154
682	Taiyuan	neck	53	脖子	paʔ⁵⁴ʦəʔ	156
683	Shexian	neck	53	项颈	xa³⁵ʨjʌ̃³⁵	157
684	Beijing	neck	53	脖颈儿	po³⁵kə̃r²¹⁴	153
685	Beijing	neck	53	脖子	po³⁵ʦɿ³	156
686	Kunming	neck	53	脖子	po³¹ʦɿ⁵³	156
687	Shanghai	neck	53	头颈	dɤ¹³ʨiŋ³⁵	155
# 
688	Meixian	left hand	54	左手	ʦo³¹su³¹	160
689	Changsha	left hand	54	左手	ʦo⁴¹ʂəw⁴¹	160
690	Changsha	left hand	54	左手子	ʦo⁴¹ʂəw⁴¹ʦɿ	160
691	Guixian	left hand	54	左手	ʦo⁴²səw⁴²	160
692	Guixian	left hand	54	反手	fan⁴²səw⁴²	160
693	Xiamen	left hand	54	倒手	to²¹ʦʰju	160
694	Xiamen	left hand	54	左手	ʦo⁵³ʦʰju⁵³	160
695	Hefei	left hand	54	左手	ʦʊ²⁴ʂɯ²⁴	160
696	Jinan	left hand	54	左手	ʦwə²¹ʂow⁵⁵	160
697	Hangzhou	left hand	54	借手	ʨi⁴⁴⁵sej	160
698	Hangzhou	left hand	54	小手	ɕjɔ⁵³sej⁵³	160
699	Guangzhou	left hand	54	左手	ʦɔ³⁵sɐw³⁵	160
700	Nanchang	left hand	54	左手	ʦo²¹³sɨw²¹³	160
701	Chengdu	left hand	54	左手	ʦo⁵³səw	160
702	Chengdu	left hand	54	左刮刮	ʦo⁵³kwa⁵³kwa⁵³	159
703	Chengdu	left hand	54	左拐拐	ʦo⁵³kwajuai⁵³kwajuai⁵³	159
704	Chengdu	left hand	54	反手	fan⁵³səw⁵³	160
705	Taiyuan	left hand	54	左手	ʦɤ⁵³səw⁵³	160
706	Shexian	left hand	54	反手	fɛ³⁵ɕju³⁵	160
707	Beijing	left hand	54	左手	ʦwo²¹⁴ʂow²¹⁴	160
708	Kunming	left hand	54	左手	ʦo⁵³ʂəw⁵³	160
709	Shanghai	left hand	54	左手	ʦu³⁵sɤ³⁵	160
# 
710	Meixian	right hand	55	右手	ju⁵³su³¹	161
711	Changsha	right hand	55	右手	jəwiəu¹¹ʂəw⁴¹	161
712	Guixian	right hand	55	右手	jəwiəu²¹³səw⁴²	161
713	Guixian	right hand	55	正手	ʦen²¹³səw⁴²	161
714	Xiamen	right hand	55	右手	ju²²ʦʰju⁵³	161
715	Xiamen	right hand	55	正手	ʦjã²¹ʦʰju	162
716	Hefei	right hand	55	右手	jɯ⁵³ʂɯ²⁴	161
717	Jinan	right hand	55	右手	jowiou²¹ʂow⁵⁵	161
718	Hangzhou	right hand	55	顺手	zɥen¹³sej⁵³	161
719	Hangzhou	right hand	55	大手	dɑ¹³sej⁵³	161
720	Guangzhou	right hand	55	右手	jɐw²²sɐw³⁵	161
721	Nanchang	right hand	55	右手	ju²¹sɨw²¹³	161
722	Chengdu	right hand	55	右手	jəwiəu¹³səw⁵³	161
723	Taiyuan	right hand	55	正手	ʦəŋ⁴⁵səw⁵³	161
724	Taiyuan	right hand	55	右手	jəwiəu⁴⁵səw⁵³	161
725	Shexian	right hand	55	顺手	ɕɥʌ̃²²ɕju³⁵	161
726	Beijing	right hand	55	右手	jowiou⁵¹ʂow²¹⁴	161
727	Kunming	right hand	55	右手	jəwiəu²¹²ʂəw⁵³	161
728	Shanghai	right hand	55	右手	ɦjɤ¹³sɤ³⁵	161
# 
729	Meixian	fist	56	拳头	kʰjan¹¹tʰew¹¹	163
730	Changsha	fist	56	拳头骨	ʨɥẽ¹³təw¹³ku	163
731	Guixian	fist	56	碇子	tin²¹³ʦɿ⁴²	164
732	Guixian	fist	56	砣砣	tʰo²¹tʰo⁵⁵	166
733	Xiamen	fist	56	拳头母	kun³⁵tʰaw³⁵bu⁵³	163
734	Hefei	fist	56	拳头	ʨʰɥɪ̃⁵⁵tʰɯ	163
735	Jinan	fist	56	拳头	ʨʰɥã⁴²tʰow	163
736	Jinan	fist	56	拳	ʨʰɥã⁴²	163
737	Hangzhou	fist	56	拳头	ʣɥõ²¹³dej²¹³	163
738	Guangzhou	fist	56	拳头	kʰyn²¹tʰɐw²¹	163
739	Nanchang	fist	56	拳头	ʨʰɥɵn²⁴tʰɛw⁰⁴	163
740	Chengdu	fist	56	碇子	tin¹³ʦɿ	164
741	Chengdu	fist	56	砣子	tʰo³¹ʦɿ⁵³	164
742	Taiyuan	fist	56	圪都	kəʔ⁵⁴tu¹¹	166
743	Taiyuan	fist	56	锤	ʦʰwejuei¹¹	165
744	Shexian	fist	56	锤	ʨʰɥe⁴⁴	163
745	Shexian	fist	56	锤头	ʨʰɥe⁴⁴tʰju⁴⁴	163
746	Beijing	fist	56	拳头	ʨʰɥan³⁵tʰow³	163
747	Kunming	fist	56	捶头	t͡ʂʰwejuei³¹tʰəw³¹	165
748	Shanghai	fist	56	拳头	ʥɥø¹³dɤ¹³	163
# 
749	Meixian	forefinger	57	手指	su³¹ʦɿ³¹	167
750	Changsha	forefinger	57	手指脑	ʂəw⁴¹t͡ʂʅ²⁴law⁴¹	167
