# IEL
ID	Taxa	Gloss	GlossID	OriginalForm	IPA	Tokens	CogID
1073	Breton_ST	fish	51	pesk	pesk	p e s k	556
1074	Bihari	fish	51	mãch	mãcʰ	m ã cʰ	555
1075	Oriya	fish	51	machɔ	macʰɔ	m a cʰ ɔ	555
1076	Spanish	fish	51	pes'kaðo	peskaðo	p e s k a ð o	559
# 
1077	Urdu	five	52	pɑnʧ	pɑnʧ	p ɑ n ʧ	565
1078	Armenian_Mod	five	52	hing	hing	h i n g	560
1079	Czech	five	52	pjɛt	pjɛt	p j ɛ t	561
1080	Italian	five	52	'tʃinkwe	ʧinkwe	ʧ i n k w e	560
1081	Swedish	five	52	fɛm	fɛm	f ɛ m	562
1082	Breton_ST	five	52	pɛmp, pɛ̃mp	pɛmp	p ɛ m p	562
1083	Catalan	five	52	siŋk	siŋk	s i ŋ k	560
1084	Danish	five	52	fεm	fɛm	f ɛ m	562
1085	Dutch_List	five	52	vɛif	vɛif	v ɛi f	563
1086	English	five	52	faɪv	faɪv	f aɪ v	563
1087	French	five	52	s ɛ̃k	s#ɛ̃k	s # ɛ̃ k	564
1088	German	five	52	fʏnf	fʏnf	f ʏ n f	563
1089	Greek_Mod	five	52	ˈpe̞(n)de̞	pe̞nde̞	p e̞ n d e̞	565
1090	Marathi	five	52	pats	pats	p a t s	561
1091	Polish	five	52	pʲɛ̃tɕ	pʲɛ̃t͡ɕ	pʲ ɛ̃ t͡ɕ	561
1092	Portuguese_ST	five	52	ˈsĩku	sĩku	s ĩ k u	566
1093	Russian	five	52	pʲatʲ	pʲatʲ	pʲ a tʲ	561
1094	Spanish	five	52	'θiŋko	θiŋko	θ i ŋ k o	560
1095	Bihari	five	52	pãc	pãc	p ã c	561
1096	Oriya	five	52	pancɔ	pancɔ	p a n c ɔ	565
# 
1097	Italian	float	53	galled'dʒare	galleddʒare	g a lː e dː ʒ a r e	573
1098	Swedish	float	53	'fly:ta	flyːta	f l yː t a	570
1099	Dutch_List	float	53	'drɛivə(n)	drɛivən	d r ɛi v ə n	571
1100	English	float	53	fləʊt	fləʊt	f l əʊ t	570
1101	French	float	53	flɔte	flɔte	f l ɔ t e	570
1102	Greek_Mod	float	53	ˈple̞ˌo̞	ple̞o̞	p l e̞o̞	570
1103	Marathi	float	53	tə'ɾãŋgɳe	təɾãŋgɳe	t ə ɾ ã ŋ g ɳ e	574
1104	Polish	float	53	ˈpwɨvaʨ	pwɨvaʨ	p w ɨ v a ʨ	576
1105	Portuguese_ST	float	53	bojˈaɾ	bojaɾ	b o j a ɾ	577
1106	Russian	float	53	'plavatʲ	plavatʲ	p l a v a tʲ	576
1107	Spanish	float	53	flo'taɾ	flotaɾ	f l o t a ɾ	570
1108	Catalan	float	53	su'ɾa	suɾa	s u ɾ a	569
1109	Danish	float	53	ˈfly:ðə	flyːðə	f l yː ð ə	570
1110	Bihari	float	53	chətəlaeəb	cʰətəlaeəb	cʰ ə t ə l aeə b	568
1111	Oriya	float	53	bhɔs-	bʱɔs	bʱ ɔ s	575
1112	Urdu	float	53	t̪ɛɾnə	t̪ɛɾnə	t̪ ɛ ɾ n ə	574
1113	German	float	53	'ʃvɪmən	ʃvɪmən	ʃ v ɪ m ə n	572
1114	Czech	float	53	ploʊ̯t	ploʊ̯t	p l oʊ̯ t	570
1115	Armenian_Mod	float	53	loˈʁɑl	loʁɑl	l o ʁ ɑ l	567
1116	Portuguese_ST	float	53	flutuˈaɾ	flutuaɾ	f l u t ua ɾ	570
# 
1117	Czech	flow	54	tɛːtst	tɛːtst	t ɛː t s t	581
1118	German	flow	54	'fli:sn̩	fliːsn̩	f l iː s n̩	582
1119	Italian	flow	54	'skorrere	skorrere	s k o rː e r e	580
1120	Swedish	flow	54	'fly:ta	flyːta	f l yː t a	582
1121	English	flow	54	fləʊ	fləʊ	f l əʊ	582
1122	Breton_ST	flow	54	're:dɛk	reːdɛk	r eː d ɛ k	579
1123	Catalan	flow	54	'korə	korə	k o r ə	580
1124	Danish	flow	54	ˈfly:ðə	flyːðə	f l yː ð ə	582
1125	Dutch_List	flow	54	'vlujə(n)	vlujən	v l u j ə n	582
1126	French	flow	54	kule	kule	k u l e	580
1127	Greek_Mod	flow	54	ˈre̞ˌo̞	re̞o̞	r e̞o̞	583
1128	Marathi	flow	54	'waɦne	waɦne	w a ɦ n e	584
1129	Russian	flow	54	tʲetʃ	tʲeʧ	tʲ e ʧ	586
1130	Spanish	flow	54	flu'iɾ	fluiɾ	f l ui ɾ	582
1131	Bihari	flow	54	bəhəb	bəhəb	b ə h ə b	578
1132	Oriya	flow	54	bɔh-	bɔh	b ɔ h	578
1133	Urdu	flow	54	bəhnə	bəhnə	b ə h n ə	584
1134	Swedish	flow	54	'strøma	strøma	s t r ø m a	589
1135	Breton_ST	flow	54	'be:rã	beːrã	b eː r ã	587
1136	Italian	flow	54	ko'lare	kolare	k o l a r e	580
1137	Polish	flow	54	ˈpwɨnɔ̃ʨ	pwɨnɔ̃ʨ	p w ɨ n ɔ̃ ʨ	585
1138	Italian	flow	54	flu'ire	fluire	f l ui r e	582
1139	Catalan	flow	54	rə'ʒa	rəʒa	r ə ʒ a	588
1140	Portuguese_ST	flow	54	fluˈiɾ	fluiɾ	f l ui ɾ	582
1141	Swedish	flow	54	'rina	rina	r i n a	588
# 
1142	Czech	flower	55	kvjɛt	kvjɛt	k v j ɛ t	593
1143	German	flower	55	'blu:mə	bluːmə	b l uː m ə	594
1144	Italian	flower	55	'fjore	fjore	f j o r e	596
1145	Swedish	flower	55	'blɔmstər	blɔmstər	b l ɔ m s t ə r	594
1146	Catalan	flower	55	flɔ, flɔ̞ɾ	flɔ	f l ɔ	592
1147	Danish	flower	55	b̥lʌmsd̥ʰ	b̥lʌmsd̥ʰ	b̥ l ʌ m s d̥ʰ	594
1148	Dutch_List	flower	55	blum	blum	b l u m	594
1149	English	flower	55	flaʊə	flaʊə	f l aʊə	592
1150	French	flower	55	flœʀ	flœʀ	f l œ ʀ	592
1151	Greek_Mod	flower	55	luˈluði	luluði	l u l u ð i	595
1152	Marathi	flower	55	pʰu:l	pʰuːl	pʰ uː l	591
1153	Polish	flower	55	kfʲat	kfʲat	k fʲ a t	593
1154	Portuguese_ST	flower	55	floɾ	floɾ	f l o ɾ	592
1155	Russian	flower	55	tsvʲet	tsvʲet	t s vʲ e t	597
1156	Spanish	flower	55	floɾ	floɾ	f l o ɾ	592
1157	Urdu	flower	55	pʰul	pʰul	pʰ u l	591
1158	Bihari	flower	55	phul	pʰul	pʰ u l	591
1159	Oriya	flower	55	phulɔ	pʰulɔ	pʰ u l ɔ	591
1160	Armenian_Mod	flower	55	ʦɑˈʁik	ʦɑʁik	ʦ ɑ ʁ i k	590
# 
1161	Armenian_Mod	fly	56	tʰərˈʧʰɛl	tʰərʧʰɛl	tʰ ə r ʧʰ ɛ l	598
1162	Czech	fly	56	lɛːtat	lɛːtat	l ɛː t a t	601
1163	German	fly	56	'fli:gn̩	fliːgn̩	f l iː g n̩	602
1164	Italian	fly	56	vo'lare	volare	v o l a r e	603
1165	Swedish	fly	56	'fly:ga	flyːga	f l yː g a	602
1166	French	fly	56	vɔle	vɔle	v ɔ l e	603
1167	Breton_ST	fly	56	'ni:ʒal	niːʒal	n iː ʒ a l	600
1168	Danish	fly	56	ˈfly:və	flyːvə	f l yː v ə	602
1169	Dutch_List	fly	56	'vliɣə(n)	vliɣən	v l i ɣ ə n	602
1170	English	fly	56	flaɪ	flaɪ	f l aɪ	603
1171	Greek_Mod	fly	56	pe̞ˈto̞	pe̞to̞	p e̞ t o̞	604
1172	Marathi	fly	56	uɖ'ɳe	uɖɳe	u ɖ ɳ e	605
1173	Portuguese_ST	fly	56	vuˈaɾ	vuaɾ	v ua ɾ	606
1174	Russian	fly	56	lʲe'tʲetʲ	lʲetʲetʲ	lʲ e tʲ e tʲ	601
1175	Spanish	fly	56	bo'laɾ	bolaɾ	b o l a ɾ	603
1176	Bihari	fly	56	urəb	urəb	u r ə b	599
1177	Oriya	fly	56	uṛ-	uɽ	u ɽ	606
1178	Urdu	fly	56	ʔʊɽnə	ʔʊɽnə	ʔ ʊ ɽ n ə	607
1179	Polish	fly	56	ˈlataʨ	lataʨ	l a t a ʨ	601
# 
1180	Armenian_Mod	fog	57	məˈʃuʃ	məʃuʃ	m ə ʃ u ʃ	608
1181	Czech	fog	57	ml̩ɦa	ml̩ɦa	m l̩ ɦ a	612
1182	German	fog	57	'ne:bl̩	neːbl̩	n eː b l̩	614
1183	Italian	fog	57	'nebbja	nebbja	n e bː j a	618
1184	English	fog	57	fɑg	fɑg	f ɑ g	615
1185	French	fog	57	bʀujaʀ	bʀujaʀ	b ʀ u j a ʀ	616
1186	Marathi	fog	57	'dʰuka	dʰuka	dʰ u k a	619
1187	Polish	fog	57	mɡwa	mɡwa	m ɡ w a	621
1188	Portuguese_ST	fog	57	nɨvuˈejɾu	nɨvuejɾu	n ɨ v ue j ɾ u	611
1189	Russian	fog	57	tu'man	tuman	t u m a n	609
1190	Spanish	fog	57	'njeβla	njeβla	n j e β l a	614
1191	Breton_ST	fog	57	'latar	latar	l a t a r	610
1192	Catalan	fog	57	ˈbɔjɾə, ˈbɔjɾa	bɔjɾə	b ɔ j ɾ ə	611
1193	Danish	fog	57	d̥ʰɔ:wə	d̥ʰɔːwə	d̥ʰ ɔː w ə	613
1194	Dutch_List	fog	57	'nevəl	nevəl	n e v ə l	614
1195	Bihari	fog	57	dhũin	dʱũin	dʱ ũi n	609
1196	Oriya	fog	57	kuhuḍi	kuhuɖi	k u h u ɖ i	620
1197	Urdu	fog	57	d̪ʰʊ̃d̪	d̪ʰʊ̃d̪	d̪ʰ ʊ̃ d̪	622
1198	Breton_ST	fog	57	'brỹmɛn	brỹmɛn	b r ỹ m ɛ n	624
1199	Dutch_List	fog	57	mɪst	mɪst	m ɪ s t	625
1200	Greek_Mod	fog	57	o̞ˈmixli	o̞mixli	o̞ m i x l i	617
1201	Armenian_Mod	fog	57	mɑrɑˈχuʁ	mɑrɑχuʁ	m ɑ r ɑ χ u ʁ	623
1202	Catalan	fog	57	'bromə	bromə	b r o m ə	624
# 
1203	Armenian_Mod	foot	58	votkʰ	votkʰ	v o t kʰ	626
1204	Czech	foot	58	noɦa	noɦa	n o ɦ a	629
1205	German	foot	58	fu:s	fuːs	f uː s	626
1206	Italian	foot	58	'pjɛde	pjɛde	p j ɛ d e	630
1207	Swedish	foot	58	fuːt	fuːt	f uː t	626
1208	Breton_ST	foot	58	trwa:t	trwaːt	t r w aː t	628
1209	Catalan	foot	58	pɛuw	pɛuw	p ɛu w	627
1210	Danish	foot	58	foð	foð	f o ð	626
1211	Dutch_List	foot	58	vut	vut	v u t	626
1212	English	foot	58	fʊt	fʊt	f ʊ t	626
1213	French	foot	58	pje	pje	p j e	630
1214	Greek_Mod	foot	58	ˈpo̞ði	po̞ði	p o̞ ð i	631
1215	Marathi	foot	58	paj	paj	p a j	627
1216	Polish	foot	58	ˈstɔpa	stɔpa	s t ɔ p a	632
1217	Portuguese_ST	foot	58	pɛ	pɛ	p ɛ	627
1218	Russian	foot	58	no'ga	noga	n o g a	629
1219	Spanish	foot	58	pje	pje	p j e	630
1220	Bihari	foot	58	pyaer	pyaer	p yae r	627
1221	Oriya	foot	58	padɔ	padɔ	p a d ɔ	631
1222	Urdu	foot	58	pɑũ, peɾ	pɑuː	p ɑuː	627
# 
1223	Urdu	four	59	ʧɑɾ	ʧɑɾ	ʧ ɑ ɾ	633
1224	Armenian_Mod	four	59	ʧʰoɾs	ʧʰoɾs	ʧʰ o ɾ s	633
1225	Czech	four	59	tʂtɪr̝ɪ	tʂtɪr̝ɪ	t ʂ t ɪ r̝ ɪ	636
1226	German	four	59	fi:ɐ̯	fiːɐ̯	f iːɐ̯	637
1227	Italian	four	59	'kwattro	kwattro	k w a tː r o	635
1228	Swedish	four	59	ˈfyːra	fyːra	f yː r a	637
1229	Breton_ST	four	59	'pɛ:var, 'pe:dɛr	pɛːvar	p ɛː v a r	634
1230	Catalan	four	59	'kwatɾə	kwatɾə	k w a t ɾ ə	635
1231	Danish	four	59	'fi:ʌ	fiːʌ	f iːʌ	637
1232	Dutch_List	four	59	vir	vir	v i r	637
1233	English	four	59	fɔ:	fɔː	f ɔː	637
1234	French	four	59	katʀ	katʀ	k a t ʀ	635
1235	Greek_Mod	four	59	ˈte̞se̞ˌra	te̞se̞ra	t e̞ s e̞ r a	636
1236	Marathi	four	59	tʃaɾ	ʧaɾ	ʧ a ɾ	633
1237	Polish	four	59	ˈʧtɛrɨ	ʧtɛrɨ	ʧ t ɛ r ɨ	636
1238	Portuguese_ST	four	59	ˈkuatɾu	kuatɾu	k ua t ɾ u	635
1239	Russian	four	59	tʃe'tɨrʲe	ʧetɨrʲe	ʧ e t ɨ rʲ e	636
1240	Spanish	four	59	'kwatɾo	kwatɾo	k w a t ɾ o	635
1241	Bihari	four	59	cəir	cəir	c əi r	633
1242	Oriya	four	59	cari	cari	c a r i	633
# 
1243	Armenian_Mod	freeze	60	sɑrˈʧʰɛl	sɑrʧʰɛl	s ɑ r ʧʰ ɛ l	638
1244	Czech	freeze	60	zamr̩znoʊ̯t	zamr̩znoʊ̯t	z a m r̩ z n oʊ̯ t	642
1245	German	freeze	60	'fri:rən	friːrən	f r iː r ə n	643
1246	Italian	freeze	60	dʒe'lare	dʒelare	d ʒ e l a r e	641
1247	Swedish	freeze	60	'fry:sa	fryːsa	f r yː s a	643
1248	Breton_ST	freeze	60	'rɛ:vĩ	rɛːvĩ	r ɛː v ĩ	640
1249	Catalan	freeze	60	ʒə'la	ʒəla	ʒ ə l a	641
1250	Danish	freeze	60	'fʁy:sə	fʁyːsə	f ʁ yː s ə	643
1251	Dutch_List	freeze	60	'vrizə(n)	vrizən	v r i z ə n	643
1252	English	freeze	60	fri:z	friːz	f r iː z	643
1253	French	freeze	60	ʒəle	ʒəle	ʒ ə l e	641
1254	Greek_Mod	freeze	60	paˈɣo̞no̞	paɣo̞no̞	p a ɣ o̞ n o̞	644
1255	Marathi	freeze	60	'goʈʰɳe	goʈʰɳe	g o ʈʰ ɳ e	645
1256	Portuguese_ST	freeze	60	ʒɨˈlaɾ	ʒɨlaɾ	ʒ ɨ l a ɾ	641
1257	Russian	freeze	60	zamʲer'zatʲ	zamʲerzatʲ	z a mʲ e r z a tʲ	642
1258	Spanish	freeze	60	e'laɾ	elaɾ	e l a ɾ	641
1259	Bihari	freeze	60	jəməb	jəməb	j ə m ə b	639
1260	Oriya	freeze	60	bɔsiǰiba	bɔsiǰiba	b ɔ s i ǰ i b a	646
1261	Urdu	freeze	60	ʤəmnə	ʤəmnə	ʤ ə m n ə	645
1262	Polish	freeze	60	ˈmarznɔ̃ʨ	marznɔ̃ʨ	m a r z n ɔ̃ ʨ	642
# 
1263	Urdu	fruit	61	pʰəl	pʰəl	pʰ ə l	647
1264	German	fruit	61	fruxt	fruxt	f r u x t	650
1265	Italian	fruit	61	'frutto	frutto	f r u tː o	650
1266	Swedish	fruit	61	frɵkt	frɵkt	f r ɵ k t	650
1267	Danish	fruit	61	fʁɔg̥d̥ʰ	fʁɔg̥d̥ʰ	f ʁ ɔ g̥ d̥ʰ	650
1268	Dutch_List	fruit	61	vrʏχt	vrʏχt	v r ʏ χ t	650
1269	English	fruit	61	fru:t	fruːt	f r uː t	650
1270	French	fruit	61	fʀɥi	fʀɥi	f ʀ ɥ i	651
1271	Greek_Mod	fruit	61	ˈfruto̞	fruto̞	f r u t o̞	650
1272	Marathi	fruit	61	pʰəɭ	pʰəɭ	pʰ ə ɭ	647
1273	Polish	fruit	61	ˈɔvɔʦ	ɔvɔʦ	ɔ v ɔ ʦ	652
1274	Portuguese_ST	fruit	61	ˈfɾutɐ, ˈfɾutu	fɾutɐ	f ɾ u t ɐ	650
1275	Russian	fruit	61	plod	plod	p l o d	649
1276	Spanish	fruit	61	'fɾuta	fɾuta	f ɾ u t a	650
1277	Breton_ST	fruit	61	'frwe:s	frweːs	f r w eː s	648
1278	Catalan	fruit	61	fru'i, 'fruijt	frui	f r ui	650
1279	Bihari	fruit	61	phal	pʰal	pʰ a l	647
1280	Oriya	fruit	61	phɔḷɔ	pʰɔɭɔ	pʰ ɔ ɭ ɔ	647
1281	Oriya	fruit	61	gilɔ	gilɔ	g i l ɔ	653
1282	Czech	fruit	61	plot	plot	p l o t	649
# 
1283	Bihari	full	62	bhərəl	bʱərəl	bʱ ə r ə l	655
1284	Oriya	full	62	purṇṇɔ	purɳɳɔ	p u r ɳː ɔ	656
1285	Oriya	full	62	bhɔrti	bʱɔrti	bʱ ɔ r t i	655
1286	Urdu	full	62	puɾə	puɾə	p u ɾ ə	655
1287	Italian	full	62	'pjɛno	pjɛno	p j ɛ n o	659
1288	Polish	full	62	ˈpɛwnɨ	pɛwnɨ	p ɛ w n ɨ	656
1289	Armenian_Mod	full	62	li, ˈlikʰə	li	l i	654
1290	French	full	62	plɛ̃	plɛ̃	p l ɛ̃	657
1291	Russian	full	62	'polnɨj	polnɨj	p o l n ɨ j	656
1292	German	full	62	fɔl	fɔl	f ɔ l	658
1293	Spanish	full	62	'ʎeno	ʎeno	ʎ e n o	654
1294	Czech	full	62	pl̩niː	pl̩niː	p l̩ n iː	656
1295	Breton_ST	full	62	lœ̃:n	lœ̃ːn	l œ̃ː n	654
1296	Swedish	full	62	fɵl	fɵl	f ɵ l	658
# 
1297	Armenian_Mod	give	63	tɑl	tɑl	t ɑ l	660
1298	Czech	give	63	daːvat	daːvat	d aː v a t	664
1299	German	give	63	'ge:bn̩	geːbn̩	g eː b n̩	666
1300	Italian	give	63	'dare	dare	d a r e	660
1301	Swedish	give	63	je:	jeː	j eː	667
1302	Breton_ST	give	63	'rɛĩ	rɛĩ	r ɛĩ	662
1303	Catalan	give	63	du'na	duna	d u n a	663
1304	Danish	give	63	g̥i	g̥i	g̥ i	665
1305	Dutch_List	give	63	'ɣevə(n)	ɣevən	ɣ e v ə n	666
1306	English	give	63	gɪv	gɪv	g ɪ v	665
1307	French	give	63	dɔne	dɔne	d ɔ n e	663
1308	Greek_Mod	give	63	ˈðino̞	ðino̞	ð i n o̞	663
1309	Marathi	give	63	'deɳe	deɳe	d e ɳ e	663
1310	Polish	give	63	ˈdavaʨ	davaʨ	d a v a ʨ	664
1311	Portuguese_ST	give	63	daɾ	daɾ	d a ɾ	660
1312	Russian	give	63	da'vatʲ	davatʲ	d a v a tʲ	664
1313	Spanish	give	63	daɾ	daɾ	d a ɾ	660
1314	Bihari	give	63	deb	deb	d e b	661
1315	Oriya	give	63	de-	de	d e	661
1316	Urdu	give	63	d̪enə	d̪enə	d̪ e n ə	663
# 
1317	Armenian_Mod	good	64	lɑv	lɑv	l ɑ v	668
1318	Czech	good	64	dobriː	dobriː	d o b r iː	672
1319	German	good	64	gu:t	guːt	g uː t	673
1320	Italian	good	64	'bwɔno	bwɔno	b w ɔ n o	675
1321	Swedish	good	64	gu:d	guːd	g uː d	673
1322	Breton_ST	good	64	maːd	maːd	m aː d	670
1323	Catalan	good	64	bɔ	bɔ	b ɔ	671
1324	Danish	good	64	g̥o	g̥o	g̥ o	673
1325	Dutch_List	good	64	ɣut	ɣut	ɣ u t	673
1326	English	good	64	gʊd	gʊd	g ʊ d	673
1327	French	good	64	bɔ̃	bɔ̃	b ɔ̃	671
1328	Greek_Mod	good	64	kaˈlo̞s	kalo̞s	k a l o̞ s	674
1329	Marathi	good	64	'tsaŋglə	tsaŋglə	t s a ŋ g l ə	676
1330	Polish	good	64	ˈdɔbrɨ	dɔbrɨ	d ɔ b r ɨ	672
1331	Portuguese_ST	good	64	bõ	bõ	b õ	671
1332	Russian	good	64	xo'roʃɨj	xoroʃɨj	x o r o ʃ ɨ j	677
1333	Spanish	good	64	'bweno	bweno	b w e n o	675
1334	Bihari	good	64	nik	nik	n i k	669
1335	Bihari	good	64	barhĩyã	barhĩyã	b a r h ĩyã	678
1336	Oriya	good	64	bhɔlɔ	bʱɔlɔ	bʱ ɔ l ɔ	671
1337	Swedish	good	64	brɑː	brɑː	b r ɑː	672
# 
1338	Armenian_Mod	grass	65	χot	χot	χ o t	679
1339	Czech	grass	65	traːva	traːva	t r aː v a	682
1340	Urdu	grass	65	ɡʰɑs	ɡʰɑs	ɡʰ ɑ s	684
1341	German	grass	65	gra:s	graːs	g r aː s	684
1342	Italian	grass	65	'ɛrba	ɛrba	ɛ r b a	681
1343	Swedish	grass	65	grɛ:s	grɛːs	g r ɛː s	684
1344	Portuguese_ST	grass	65	ˈɛɾvɐ	ɛɾvɐ	ɛ ɾ v ɐ	681
1345	Russian	grass	65	tra'va	trava	t r a v a	682
1346	Spanish	grass	65	'jeɾβa	jeɾβa	j e ɾ β a	681
1347	Danish	grass	65	g̥ʁas	g̥ʁas	g̥ ʁ a s	684
1348	Catalan	grass	65	'erßə	erβə	e r β ə	681
1349	Greek_Mod	grass	65	xo̞rˈtari	xo̞rtari	x o̞ r t a r i	683
1350	Marathi	grass	65	'gəwət	gəwət	g ə w ə t	680
1351	Polish	grass	65	ˈtrava	trava	t r a v a	682
1352	French	grass	65	ɛʀb	ɛʀb	ɛ ʀ b	681
1353	Breton_ST	grass	65	gɛwt	gɛwt	g ɛ w t	680
1354	English	grass	65	grɑ:s	grɑːs	g r ɑː s	684
1355	Dutch_List	grass	65	ɣrɑs	ɣrɑs	ɣ r ɑ s	684
1356	Oriya	grass	65	ghasɔ	gʱasɔ	gʱ a s ɔ	684
1357	Marathi	grass	65	gʰəs	gʰəs	gʰ ə s	684
# 
1358	Armenian_Mod	green	66	kɑˈnɑʧʰ	kɑnɑʧʰ	k ɑ n ɑ ʧʰ	685
1359	Czech	green	66	zɛlɛniː	zɛlɛniː	z ɛ l ɛ n iː	689
1360	Swedish	green	66	grøːn	grøːn	g r øː n	690
1361	Italian	green	66	'verde	verde	v e r d e	688
1362	German	green	66	gry:n	gryːn	g r yː n	690
1363	Breton_ST	green	66	'gla:s	glaːs	g l aː s	687
1364	Catalan	green	66	bert	bert	b e r t	688
1365	Danish	green	66	g̥ʁɶ̝n	g̥ʁɶ̝n	g̥ ʁ ɶ̝ n	690
1366	Dutch_List	green	66	ɣrun	ɣrun	ɣ r u n	690
1367	English	green	66	gri:n	griːn	g r iː n	690
1368	French	green	66	vɛʀ	vɛʀ	v ɛ ʀ	688
1369	Greek_Mod	green	66	ˈprasiˌno̞s	prasino̞s	p r a s i n o̞ s	691
1370	Marathi	green	66	'ɦiɾwa	ɦiɾwa	ɦ i ɾ w a	686
1371	Polish	green	66	ʑɛˈlɔnɨ	ʑɛlɔnɨ	ʑ ɛ l ɔ n ɨ	689
1372	Portuguese_ST	green	66	ˈveɾdɨ	veɾdɨ	v e ɾ d ɨ	688
1373	Russian	green	66	zʲe'lʲonɨj	zʲelʲonɨj	zʲ e lʲ o n ɨ j	689
1374	Spanish	green	66	'beɾðe	beɾðe	b e ɾ ð e	688
1375	Bihari	green	66	həriyər	həriyər	h ə r iyə r	686
1376	Oriya	green	66	sagua	sagua	s a g ua	692
1377	Urdu	green	66	həɾɑ	həɾɑ	h ə ɾ ɑ	686
1378	Breton_ST	green	66	'gwe:r	gweːr	g w eː r	693
# 
1379	Armenian_Mod	guts	67	ɑˈʁikʰ	ɑʁikʰ	ɑ ʁ i kʰ	694
1380	Czech	guts	67	vɲɪtr̝̊noscɪ	vɲɪtr̝noscɪ	v ɲ ɪ t r̝ n o s c ɪ	697
1381	German	guts	67	'a‿ingəva‿idə	aingəvaidə	ai n g ə v ai d ə	701
1382	Italian	guts	67	intes'tino	intestino	i n t e s t i n o	703
1383	Swedish	guts	67	tarm	tarm	t a r m	698
1384	Breton_ST	guts	67	bu'zɛlɛn	buzɛlɛn	b u z ɛ l ɛ n	696
1385	Catalan	guts	67	bu'ðeʎs	buðeʎs	b u ð e ʎ s	696
1386	Danish	guts	67	d̥ʰɑm	d̥ʰɑm	d̥ʰ ɑ m	698
1387	Dutch_List	guts	67	dɑrm	dɑrm	d ɑ r m	698
1388	English	guts	67	gʌts	gʌts	g ʌ t s	699
1389	French	guts	67	bwajo	bwajo	b w a j o	700
1390	Russian	guts	67	'kɨskɨ	kɨskɨ	k ɨ s k ɨ	707
1391	Bihari	guts	67	ãt	ãt	ã t	695
1392	Urdu	guts	67	bəɽi ʔɑ̃t̪	bəɽi#ʔɑ̃t̪	b ə ɽ i # ʔ ɑ̃ t̪	708
1393	Oriya	guts	67	ɔntɔ	ɔntɔ	ɔ n t ɔ	705
1394	German	guts	67	gə'dɛrm	gədɛrm	g ə d ɛ r m	698
1395	Polish	guts	67	vnɛ̃ˈʧnɔɕʨi	vnɛ̃ʧnɔɕʨi	v n ɛ̃ ʧ n ɔ ɕ ʨ i	697
1396	Portuguese_ST	guts	67	ẽˈtɾɐɲɐʃ	ẽtɾɐɲɐʃ	ẽ t ɾ ɐ ɲ ɐ ʃ	706
1397	Greek_Mod	guts	67	ˈsplaxna	splaxna	s p l a x n a	702
1398	Marathi	guts	67	ɦusaɾi:	ɦusaɾiː	ɦ u s a ɾ iː	704
1399	Spanish	guts	67	'tɾipas	tɾipas	t ɾ i p a s	706
1400	Armenian_Mod	guts	67	pʰoɾoˈtikʰ	pʰoɾotikʰ	pʰ o ɾ o t i kʰ	709
1401	Portuguese_ST	guts	67	ĩtɨʃˈtinu	ĩtɨʃtinu	ĩ t ɨ ʃ t i n u	703
# 
1402	Armenian_Mod	hair	68	mɑz	mɑz	m ɑ z	710
1403	Czech	hair	68	vlasɪ	vlasɪ	v l a s ɪ	714
1404	German	hair	68	ha:ɐ̯	haːɐ̯	h aːɐ̯	715
1405	Italian	hair	68	'pelo	pelo	p e l o	713
1406	Swedish	hair	68	ho:r	hoːr	h oː r	715
1407	Breton_ST	hair	68	blɛw	blɛw	b l ɛ w	712
1408	Catalan	hair	68	pɛl	pɛl	p ɛ l	713
1409	Danish	hair	68	hɒ	hɒ	h ɒ	715
1410	Dutch_List	hair	68	har	har	h a r	715
1411	English	hair	68	hɛə	hɛə	h ɛə	715
1412	French	hair	68	ʃəvø	ʃəvø	ʃ ə v ø	716
1413	Greek_Mod	hair	68	maˈʎa	maʎa	m a ʎ a	717
1414	Marathi	hair	68	kes	kes	k e s	711
1415	Polish	hair	68	vwɔs	vwɔs	v w ɔ s	718
1416	Portuguese_ST	hair	68	kɐˈβelu	kɐβelu	k ɐ β e l u	719
1417	Russian	hair	68	'volosɨ	volosɨ	v o l o s ɨ	714
1418	Spanish	hair	68	ka'βeʎo	kaβeʎo	k a β e ʎ o	719
1419	Urdu	hair	68	bɑl	bɑl	b ɑ l	713
1420	Bihari	hair	68	kes	kes	k e s	711
1421	Oriya	hair	68	baḷɔ	baɭɔ	b a ɭ ɔ	713
1422	Italian	hair	68	ka'pello	kapello	k a p e lː o	719
1423	Catalan	hair	68	kə'ßɛʎ	kəβɛʎ	k ə β ɛ ʎ	719
# 
1424	Armenian_Mod	hand	69	ʣɛrkʰ	ʣɛrkʰ	ʣ ɛ r kʰ	720
1425	Czech	hand	69	rʊka	rʊka	r ʊ k a	724
1426	German	hand	69	hant	hant	h a n t	721
1427	Italian	hand	69	'mano	mano	m a n o	726
1428	Swedish	hand	69	hand	hand	h a n d	721
1429	Polish	hand	69	ˈrɛ̃ka	rɛ̃ka	r ɛ̃ k a	724
1430	Catalan	hand	69	ma	ma	m a	723
1431	Danish	hand	69	hʌn	hʌn	h ʌ n	721
1432	Dutch_List	hand	69	hɑnt	hɑnt	h ɑ n t	721
1433	English	hand	69	hænd	hænd	h æ n d	721
1434	French	hand	69	mɛ̃	mɛ̃	m ɛ̃	723
1435	Greek_Mod	hand	69	ˈçe̞ri	çe̞ri	ç e̞ r i	725
