# PIE
ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID
474	Russian	egg	24	jɪjʦo	j ɪ j ʦ o	193
475	Polish	egg	24	jajkɔ	j a j k ɔ	193
476	Norwegian	egg	24	eg	e g	186
477	French	egg	24	œf	œ f	188
478	Czech	egg	24	vɛjʦɛ	v ɛ j ʦ ɛ	187
479	Icelandic	egg	24	ɛkː	ɛ kː	186
480	Italian	egg	24	wɔvo	w ɔ v o	188
481	Hindi	egg	24	ə̃ɳɖaː	ə̃ ɳ ɖ aː	191
482	Portuguese	egg	24	ovu	o v u	188
# 
483	Dutch	eye	25	oːx	oː x	198
484	Swedish	eye	25	øːga	øː g a	194
485	English	eye	25	aɪ	aɪ	202
486	German	eye	25	auɡə	au ɡ ə	194
487	Spanish	eye	25	oxo	o x o	199
488	Danish	eye	25	ʌjə	ʌ j ə	195
489	Bulgarian	eye	25	okɔ	o k ɔ	196
490	Greek	eye	25	mati	m a t i	201
491	Armenian	eye	25	ɑʧʰkʰ	ɑ ʧʰ kʰ	200
492	Romanian	eye	25	oki	o k i	199
493	Russian	eye	25	ɡlas	ɡ l a s	203
494	Polish	eye	25	ɔkɔ	ɔ k ɔ	196
495	Norwegian	eye	25	œjə	œ j ə	195
496	French	eye	25	œj	œ j	199
497	Czech	eye	25	oko	o k o	196
498	Icelandic	eye	25	øyːɣa	øyː ɣ a	197
499	Italian	eye	25	ɔkkjo	ɔ kː j o	199
500	Hindi	eye	25	ãːkʰ	ãː kʰ	196
501	Portuguese	eye	25	oʎu	o ʎ u	199
# 
502	Dutch	fat	26	vɛt	v ɛ t	204
503	Swedish	fat	26	fɛt	f ɛ t	204
504	English	fat	26	fæt	f æ t	204
505	German	fat	26	fɛt	f ɛ t	204
506	Spanish	fat	26	ɡɾasa	ɡ ɾ a s a	206
507	Danish	fat	26	fed	f e d	204
508	Bulgarian	fat	26	məznina	m ə z n i n a	205
509	Greek	fat	26	lipos	l i p o s	208
510	Armenian	fat	26	ʧɑɾp	ʧ ɑ ɾ p	207
511	Romanian	fat	26	grəsime	g r ə s i m e	206
512	Russian	fat	26	ʒɨr	ʒ ɨ r	211
513	Polish	fat	26	twuʃʧ	t w u ʃ ʧ	212
514	Norwegian	fat	26	fet	f e t	204
515	French	fat	26	ɡʁɛs	ɡ ʁ ɛ s	206
516	Czech	fat	26	tʊk	t ʊ k	213
517	Icelandic	fat	26	fɪːta	f ɪː t a	204
518	Italian	fat	26	ɡrasso	ɡ r a sː o	206
519	Hindi	fat	26	ʧərbiː	ʧ ə r b iː	210
520	Portuguese	fat	26	gurdurɐ	g u r d u r ɐ	209
521	Spanish	fat	26	ɡoɾðo	ɡ o ɾ ð o	209
522	Czech	fat	26	saːdlo	s aː d l o	214
# 
523	Dutch	feather	27	veːr	v eː r	215
524	Swedish	feather	27	fjɛːder	f j ɛː d e r	215
525	English	feather	27	fɛðər	f ɛ ð ə r	215
526	German	feather	27	feːdər	f eː d ə r	215
527	Spanish	feather	27	pluma	p l u m a	218
528	Danish	feather	27	fjeðˀʌ	f j e ðˀ ʌ	215
529	Bulgarian	feather	27	pɛrɔ	p ɛ r ɔ	216
530	Greek	feather	27	ftero	f t e r o	219
531	Armenian	feather	27	pʰɛtuɾ	pʰ ɛ t u ɾ	219
532	Romanian	feather	27	panə	p a n ə	217
533	Russian	feather	27	pʲɪro	pʲ ɪ r o	216
534	Polish	feather	27	pʲurɔ	pʲ u r ɔ	216
535	Norwegian	feather	27	fjæːɾ	f j æː ɾ	215
536	French	feather	27	plym	p l y m	218
537	Czech	feather	27	pɛːro	p ɛː r o	216
538	Icelandic	feather	27	fjœːðʏr	f j œː ð ʏ r	215
539	Italian	feather	27	pjuma	p j u m a	218
540	Hindi	feather	27	pə̃ŋkʰ	p ə̃ ŋ kʰ	220
541	Portuguese	feather	27	penɐ	p e n ɐ	217
542	Italian	feather	27	pɛnna	p ɛ nː a	217
# 
543	Dutch	fire	28	vyːr	v yː r	224
544	Swedish	fire	28	elːd	e lː d	221
545	English	fire	28	faɪər	f aɪə r	224
546	German	fire	28	fɔyər	f ɔyə r	224
547	Spanish	fire	28	fweɣo	f w e ɣ o	226
548	Danish	fire	28	ilˀ	i lˀ	222
549	Bulgarian	fire	28	ɔɡən	ɔ ɡ ə n	223
550	Greek	fire	28	fotça	f o t ç a	228
551	Armenian	fire	28	kəɾɑk	k ə ɾ ɑ k	227
552	Romanian	fire	28	fok	f o k	226
553	Russian	fire	28	ɐɡonʲ	ɐ ɡ o nʲ	223
554	Polish	fire	28	ɔɡʲɛnʲ	ɔ ɡʲ ɛ nʲ	223
555	Norwegian	fire	28	ʋɑɾmə	ʋ ɑ ɾ m ə	225
556	French	fire	28	fø	f ø	226
557	Czech	fire	28	oɦɛnʲ	o ɦ ɛ nʲ	223
558	Icelandic	fire	28	ɛltʏr	ɛ l t ʏ r	221
559	Italian	fire	28	fwɔko	f w ɔ k o	226
560	Hindi	fire	28	aːg	aː g	223
561	Portuguese	fire	28	fogu	f o g u	226
562	Norwegian	fire	28	il	i l	222
# 
563	Dutch	fish	29	vɪs	v ɪ s	229
564	Swedish	fish	29	fisːk	f i sː k	229
565	English	fish	29	fɪʃ	f ɪ ʃ	229
566	German	fish	29	fɪʃ	f ɪ ʃ	229
567	Spanish	fish	29	peskaðo	p e s k a ð o	232
568	Danish	fish	29	fesg	f e s g	229
569	Bulgarian	fish	29	ribə	r i b ə	230
570	Greek	fish	29	p͡sari	p͡s a r i	234
571	Armenian	fish	29	ʣuk	ʣ u k	233
572	Romanian	fish	29	peʃte	p e ʃ t e	231
573	Russian	fish	29	rɨbə	r ɨ b ə	230
574	Polish	fish	29	rɨba	r ɨ b a	230
575	Norwegian	fish	29	fisk	f i s k	229
576	French	fish	29	pwasõ	p w a s õ	231
577	Czech	fish	29	rɪba	r ɪ b a	230
578	Icelandic	fish	29	fɪskʏr	f ɪ s k ʏ r	229
579	Italian	fish	29	peʃʃe	p e ʃː e	231
580	Hindi	fish	29	məʧliː	m ə ʧ l iː	235
581	Portuguese	fish	29	pɐjʃə	p ɐ j ʃ ə	231
# 
582	Dutch	fly (V)	30	vliːɣə	v l iː ɣ ə	236
583	Swedish	fly (V)	30	flʉga	f l ʉ g a	236
584	English	fly (V)	30	flaɪ	f l aɪ	236
585	German	fly (V)	30	fliːɡən	f l iː ɡ ə n	236
586	Spanish	fly (V)	30	bolaɾ	b o l a ɾ	238
587	Danish	fly (V)	30	flyːvə	f l yː v ə	236
588	Bulgarian	fly (V)	30	lɛtʲə	l ɛ tʲ ə	237
589	Greek	fly (V)	30	peto	p e t o	240
590	Armenian	fly (V)	30	tʰərʧʰɛl	tʰ ə r ʧʰ ɛ l	239
591	Romanian	fly (V)	30	zbura	z b u r a	238
592	Russian	fly (V)	30	lʲɪtʲetʲ	lʲ ɪ tʲ e tʲ	237
593	Polish	fly (V)	30	lataʨ	l a t a ʨ	237
594	Norwegian	fly (V)	30	flyː	f l yː	236
595	French	fly (V)	30	vɔle	v ɔ l e	238
596	Czech	fly (V)	30	lɛːtat	l ɛː t a t	237
597	Icelandic	fly (V)	30	fljuːa	f l j uːa	236
598	Italian	fly (V)	30	volare	v o l a r e	238
599	Hindi	fly (V)	30	ʊɽnaː	ʊ ɽ n aː	242
600	Portuguese	fly (V)	30	vwar	v w a r	241
# 
601	Dutch	foot	31	vuːt	v uː t	243
602	Swedish	foot	31	foːt	f oː t	243
603	English	foot	31	fʊt	f ʊ t	243
604	German	foot	31	fuːs	f uː s	243
605	Spanish	foot	31	pje	p j e	246
606	Danish	foot	31	foˀð	f oˀ ð	243
607	Bulgarian	foot	31	krak	k r a k	244
608	Greek	foot	31	poði	p o ð i	248
609	Armenian	foot	31	votkʰ	v o t kʰ	247
610	Romanian	foot	31	piʧjor	p i ʧ j o r	245
611	Russian	foot	31	nɐɡa	n ɐ ɡ a	250
612	Polish	foot	31	nɔɡa	n ɔ ɡ a	250
613	Norwegian	foot	31	fuːt	f uː t	243
614	French	foot	31	pje	p j e	246
615	Czech	foot	31	noɦa	n o ɦ a	250
616	Icelandic	foot	31	fouːtʏr	f ouː t ʏ r	243
617	Italian	foot	31	pjɛde	p j ɛ d e	246
618	Hindi	foot	31	pɛːr	p ɛː r	249
619	Portuguese	foot	31	pɛ	p ɛ	246
# 
620	Dutch	full	32	vɔl	v ɔ l	251
621	Swedish	full	32	fulː	f u lː	251
622	English	full	32	fʊl	f ʊ l	251
623	German	full	32	fɔl	f ɔ l	251
624	Spanish	full	32	ʎeno	ʎ e n o	253
625	Danish	full	32	fulˀ	f u lˀ	251
626	Bulgarian	full	32	pɤlɛn	p ɤ l ɛ n	252
627	Greek	full	32	ʝematos	ʝ e m a t o s	255
628	Armenian	full	32	likʰə	l i kʰ ə	254
629	Romanian	full	32	plin	p l i n	253
630	Russian	full	32	polnɨj	p o l n ɨ j	252
631	Polish	full	32	pɛwnɨ	p ɛ w n ɨ	252
632	Norwegian	full	32	fʉl	f ʉ l	251
633	French	full	32	plɛ̃	p l ɛ̃	253
634	Czech	full	32	pl̩niː	p l̩ n iː	252
635	Icelandic	full	32	fʏt͡lʏr	f ʏ t͡l ʏ r	251
636	Italian	full	32	pjɛno	p j ɛ n o	253
637	Hindi	full	32	puːraː	p uː r aː	251
638	Portuguese	full	32	ʃɐju	ʃ ɐ j u	256
# 
639	Dutch	give (V)	33	xeːvə	x eː v ə	260
640	Swedish	give (V)	33	jiːva	j iː v a	257
641	English	give (V)	33	ɡɪv	ɡ ɪ v	262
642	German	give (V)	33	ɡeːbən	ɡ eː b ə n	260
643	Spanish	give (V)	33	daɾ	d a ɾ	259
644	Danish	give (V)	33	giˀ	g iˀ	258
645	Bulgarian	give (V)	33	davəm	d a v ə m	259
646	Greek	give (V)	33	ðino	ð i n o	261
647	Armenian	give (V)	33	tɑl	t ɑ l	259
648	Romanian	give (V)	33	da	d a	259
649	Russian	give (V)	33	datʲ	d a tʲ	259
650	Polish	give (V)	33	davaʨ	d a v a ʨ	259
651	Norwegian	give (V)	33	jiː	j iː	257
652	French	give (V)	33	dɔne	d ɔ n e	261
653	Czech	give (V)	33	daːt	d aː t	259
654	Icelandic	give (V)	33	cɛːva	c ɛː v a	260
655	Italian	give (V)	33	dare	d a r e	259
656	Hindi	give (V)	33	deːnaː	d eː n aː	261
657	Portuguese	give (V)	33	dar	d a r	259
# 
658	Dutch	good	34	xuːt	x uː t	263
659	Swedish	good	34	guːd	g uː d	263
660	English	good	34	ɡʊd	ɡ ʊ d	263
661	German	good	34	ɡuːt	ɡ uː t	263
662	Spanish	good	34	bweno	b w e n o	265
663	Danish	good	34	goˀ	g oˀ	263
664	Bulgarian	good	34	dobɤr	d o b ɤ r	264
665	Greek	good	34	kalos	k a l o s	267
666	Armenian	good	34	lɑv	l ɑ v	266
667	Romanian	good	34	bun	b u n	265
668	Russian	good	34	xɐroʃɨj	x ɐ r o ʃ ɨ j	270
669	Polish	good	34	dɔbrɨ	d ɔ b r ɨ	264
670	Norwegian	good	34	guː	g uː	263
671	French	good	34	bɔ̃	b ɔ̃	265
672	Czech	good	34	dobriː	d o b r iː	264
673	Icelandic	good	34	kouːðʏr	k ouː ð ʏ r	263
674	Italian	good	34	bwɔno	b w ɔ n o	265
675	Hindi	good	34	əʧʧʰaː	ə ʧːʰ aː	269
676	Portuguese	good	34	bõ	b õ	268
# 
677	Dutch	green	35	xruːn	x r uː n	271
678	Swedish	green	35	grøːn	g r øː n	271
679	English	green	35	ɡriːn	ɡ r iː n	271
680	German	green	35	ɡryːn	ɡ r yː n	271
681	Spanish	green	35	beɾðe	b e ɾ ð e	273
682	Danish	green	35	gʁɶnˀ	g ʁ ɶ nˀ	271
683	Bulgarian	green	35	zɛlɛn	z ɛ l ɛ n	272
684	Greek	green	35	prasinos	p r a s i n o s	275
685	Armenian	green	35	kɑnɑʧʰ	k ɑ n ɑ ʧʰ	274
686	Romanian	green	35	verde	v e r d e	273
687	Russian	green	35	zʲɪlʲonɨj	zʲ ɪ lʲ o n ɨ j	272
688	Polish	green	35	ʑɛlɔnɨ	ʑ ɛ l ɔ n ɨ	272
689	Norwegian	green	35	gɾœn	g ɾ œ n	271
690	French	green	35	vɛʁ	v ɛ ʁ	273
691	Czech	green	35	zɛlɛniː	z ɛ l ɛ n iː	272
692	Icelandic	green	35	krait͡n	k r ai t͡n	271
693	Italian	green	35	verde	v e r d e	273
694	Hindi	green	35	ɦəraː	ɦ ə r aː	276
695	Portuguese	green	35	verdə	v e r d ə	273
# 
696	Dutch	hair	36	haːr	h aː r	277
697	Swedish	hair	36	hoːr	h oː r	277
698	English	hair	36	hɛər	h ɛə r	277
699	German	hair	36	haːr	h aː r	277
700	Spanish	hair	36	kaβeʎo	k a β e ʎ o	280
701	Danish	hair	36	hɒˀ	h ɒˀ	277
702	Bulgarian	hair	36	kɔsəm	k ɔ s ə m	278
703	Greek	hair	36	trixa	t r i x a	282
704	Armenian	hair	36	mɑz	m ɑ z	281
705	Romanian	hair	36	pər	p ə r	279
706	Russian	hair	36	voləsɨ	v o l ə s ɨ	283
707	Polish	hair	36	vwɔsɨ	v w ɔ s ɨ	283
708	Norwegian	hair	36	hoːɾ	h oː ɾ	277
709	French	hair	36	ʃəvø	ʃ ə v ø	280
710	Czech	hair	36	vlasɪ	v l a s ɪ	283
711	Icelandic	hair	36	hauːr	h auː r	277
712	Italian	hair	36	kapello	k a p e lː o	280
713	Hindi	hair	36	baːl	b aː l	279
714	Portuguese	hair	36	kɐbelu	k ɐ b e l u	280
# 
715	Dutch	hand	37	hɑnt	h ɑ n t	284
716	Swedish	hand	37	hanːd	h a nː d	284
717	English	hand	37	hænd	h æ n d	284
718	German	hand	37	hant	h a n t	284
719	Spanish	hand	37	mano	m a n o	286
720	Danish	hand	37	hʌnˀ	h ʌ nˀ	284
721	Bulgarian	hand	37	rəka	r ə k a	285
722	Greek	hand	37	çeri	ç e r i	288
723	Armenian	hand	37	ʣɛrkʰ	ʣ ɛ r kʰ	287
724	Romanian	hand	37	mɨnə	m ɨ n ə	286
725	Russian	hand	37	ruka	r u k a	285
726	Polish	hand	37	rɛ̃ka	r ɛ̃ k a	285
727	Norwegian	hand	37	hɔn	h ɔ n	284
728	French	hand	37	mɛ̃	m ɛ̃	286
729	Czech	hand	37	rʊka	r ʊ k a	285
730	Icelandic	hand	37	hœnt	h œ n t	284
731	Italian	hand	37	mano	m a n o	286
732	Hindi	hand	37	haːtʰ	h aː tʰ	289
733	Portuguese	hand	37	mɐ̃w	m ɐ̃ w	286
# 
734	Dutch	head	38	hoːft	h oː f t	290
735	Swedish	head	38	huːvud	h uː v u d	290
736	English	head	38	hɛd	h ɛ d	290
737	German	head	38	kɔp͡f	k ɔ p͡f	292
738	Spanish	head	38	kaβeθa	k a β e θ a	294
739	Danish	head	38	hoːəð	h oːə ð	290
740	Bulgarian	head	38	ɡləva	ɡ l ə v a	291
741	Greek	head	38	cefali	c e f a l i	295
742	Armenian	head	38	gəluχ	g ə l u χ	295
743	Romanian	head	38	kap	k a p	293
744	Russian	head	38	ɡəlɐva	ɡ ə l ɐ v a	291
745	Polish	head	38	ɡwɔva	ɡ w ɔ v a	291
746	Norwegian	head	38	huːdə	h uː d ə	290
747	French	head	38	tɛt	t ɛ t	296
748	Czech	head	38	ɦlava	ɦ l a v a	291
749	Icelandic	head	38	hœvʏð	h œ v ʏ ð	290
750	Italian	head	38	tɛsta	t ɛ s t a	298
751	Hindi	head	38	sər	s ə r	297
752	Portuguese	head	38	kɐbesɐ	k ɐ b e s ɐ	294
# 
753	Dutch	hear (V)	39	hoːrə	h oː r ə	299
754	Swedish	hear (V)	39	høːra	h øː r a	299
755	English	hear (V)	39	hɪər	h ɪə r	299
756	German	hear (V)	39	høːrən	h øː r ə n	299
757	Spanish	hear (V)	39	o.ir	o i r	302
758	Danish	hear (V)	39	høːʌ	h øːʌ	299
759	Bulgarian	hear (V)	39	ʧuvəm	ʧ u v ə m	300
760	Greek	hear (V)	39	akuo	a k uo	305
761	Armenian	hear (V)	39	ləsɛl	l ə s ɛ l	303
762	Romanian	hear (V)	39	awzi	a w z i	301
763	Russian	hear (V)	39	sluʃatʲ	s l u ʃ a tʲ	303
764	Polish	hear (V)	39	swɨʃɛʨ	s w ɨ ʃ ɛ ʨ	303
765	Norwegian	hear (V)	39	høːɾə	h øː ɾ ə	299
766	French	hear (V)	39	ɑ̃tɑ̃dʁ	ɑ̃ t ɑ̃ d ʁ	304
767	Czech	hear (V)	39	slɪʃɛt	s l ɪ ʃ ɛ t	303
768	Icelandic	hear (V)	39	heiːra	h eiː r a	299
769	Italian	hear (V)	39	udire	u d i r e	302
770	Hindi	hear (V)	39	sʊnnaː	s ʊ nː aː	301
771	Portuguese	hear (V)	39	ovir	o v i r	302
# 
772	Dutch	heart	40	hɑrt	h ɑ r t	307
773	Swedish	heart	40	jɛrta	j ɛ r t a	306
774	English	heart	40	hɑːrt	h ɑː r t	307
775	German	heart	40	hɛrt͡s	h ɛ r t͡s	307
776	Spanish	heart	40	koraθon	k o r a θ o n	309
777	Danish	heart	40	jæʁdə	j æ ʁ d ə	306
778	Bulgarian	heart	40	sərʦɛ	s ə r ʦ ɛ	307
779	Greek	heart	40	karðʝa	k a r ð ʝ a	311
780	Armenian	heart	40	siɾt	s i ɾ t	310
781	Romanian	heart	40	inimə	i n i m ə	308
782	Russian	heart	40	sʲɛrʦə	sʲ ɛ r ʦ ə	307
783	Polish	heart	40	sɛrʦɛ	s ɛ r ʦ ɛ	307
784	Norwegian	heart	40	jæʈə	j æ ʈ ə	306
785	French	heart	40	kœʁ	k œ ʁ	309
786	Czech	heart	40	sr̩ʦɛ	s r̩ ʦ ɛ	307
787	Icelandic	heart	40	çar̥ta	ç a r̥ t a	307
788	Italian	heart	40	kwɔre	k w ɔ r e	309
789	Hindi	heart	40	dɪl	d ɪ l	312
790	Portuguese	heart	40	kurɐsõ	k u r ɐ s õ	309
# 
791	Dutch	horn	41	hoːrn	h oː r n	313
792	Swedish	horn	41	hoːrn	h oː r n	313
793	English	horn	41	hɔːrn	h ɔː r n	313
794	German	horn	41	hɔrn	h ɔ r n	313
795	Spanish	horn	41	kweɾno	k w e ɾ n o	313
796	Danish	horn	41	hoʁˀn	h o ʁˀ n	313
797	Bulgarian	horn	41	rok	r o k	314
798	Greek	horn	41	cerato	c e r a t o	316
799	Armenian	horn	41	poz	p o z	315
800	Romanian	horn	41	korn	k o r n	313
801	Russian	horn	41	rok	r o k	314
802	Polish	horn	41	ruk	r u k	314
803	Norwegian	horn	41	huːɳ	h uː ɳ	313
804	French	horn	41	kɔʁn	k ɔ ʁ n	313
805	Czech	horn	41	rox	r o x	314
806	Icelandic	horn	41	hɔrt͡n	h ɔ r t͡n	313
807	Italian	horn	41	kɔrno	k ɔ r n o	313
808	Hindi	horn	41	sĩːg	s ĩː g	317
809	Portuguese	horn	41	kornu	k o r n u	313
# 
810	Dutch	I	42	ɪk	ɪ k	320
811	Swedish	I	42	jaːg	j aː g	318
812	English	I	42	aɪ	aɪ	327
813	German	I	42	ɪx	ɪ x	320
814	Spanish	I	42	ʝo	ʝ o	322
815	Danish	I	42	jɑj	j ɑ j	318
816	Bulgarian	I	42	as	a s	319
817	Greek	I	42	eɣo	e ɣ o	324
818	Armenian	I	42	jɛs	j ɛ s	323
819	Romanian	I	42	jo	j o	321
820	Russian	I	42	ja	j a	328
821	Polish	I	42	ja	j a	328
822	Norwegian	I	42	jæj	j æ j	318
823	French	I	42	ʒə	ʒ ə	322
824	Czech	I	42	jaː	j aː	328
825	Icelandic	I	42	jɛɣ	j ɛ ɣ	318
826	Italian	I	42	io	io	329
827	Hindi	I	42	mɛ̃ː	m ɛ̃ː	326
828	Portuguese	I	42	ew	e w	325
# 
829	Dutch	kill (V)	43	doːdə	d oː d ə	330
830	Swedish	kill (V)	43	døːda	d øː d a	330
831	English	kill (V)	43	kɪl	k ɪ l	337
832	German	kill (V)	43	tøːtən	t øː t ə n	330
833	Spanish	kill (V)	43	mataɾ	m a t a ɾ	333
834	Danish	kill (V)	43	dʁɛːbə	d ʁ ɛː b ə	331
835	Bulgarian	kill (V)	43	ubivəm	u b i v ə m	332
836	Greek	kill (V)	43	skotono	s k o t o n o	336
837	Armenian	kill (V)	43	spɑnɛl	s p ɑ n ɛ l	334
838	Romanian	kill (V)	43	uʧide	u ʧ i d e	330
839	Russian	kill (V)	43	ubʲitʲ	u bʲ i tʲ	332
840	Polish	kill (V)	43	zabijaʨ	z a b i j a ʨ	338
841	Norwegian	kill (V)	43	dɾeːpə	d ɾ eː p ə	331
842	French	kill (V)	43	tɥe	t ɥ e	335
843	Czech	kill (V)	43	zabiːjɛt	z a b iː j ɛ t	338
844	Icelandic	kill (V)	43	trɛːpa	t r ɛː p a	331
845	Italian	kill (V)	43	uʧːidere	u ʧː i d e r e	330
846	Hindi	kill (V)	43	maːrnaː	m aː r n aː	333
847	Portuguese	kill (V)	43	mɐtar	m ɐ t a r	333
848	Swedish	kill (V)	43	drɛpa	d r ɛ p a	331
# 
849	Dutch	knee	44	kniː	k n iː	339
850	Swedish	knee	44	knɛː	k n ɛː	339
851	English	knee	44	niː	n iː	344
852	German	knee	44	kniː	k n iː	339
853	Spanish	knee	44	roðiʎa	r o ð i ʎ a	342
854	Danish	knee	44	knɛˀ	k n ɛˀ	339
855	Bulgarian	knee	44	kolʲano	k o lʲ a n o	340
856	Greek	knee	44	ɣonato	ɣ o n a t o	345
857	Armenian	knee	44	ʦunk	ʦ u n k	343
858	Romanian	knee	44	ʤenunkʲ	ʤ e n u n kʲ	341
859	Russian	knee	44	kɐlʲenə	k ɐ lʲ e n ə	340
860	Polish	knee	44	kɔlanɔ	k ɔ l a n ɔ	340
861	Norwegian	knee	44	kneː	k n eː	339
862	French	knee	44	ʒənu	ʒ ə n u	344
863	Czech	knee	44	kolɛno	k o l ɛ n o	340
864	Icelandic	knee	44	kʰniɛː	kʰ n iɛː	339
865	Italian	knee	44	ʤinɔkkjo	ʤ i n ɔ kː j o	341
866	Hindi	knee	44	gʱʊʈnaː	gʱ ʊ ʈ n aː	347
867	Portuguese	knee	44	ʒuɐʎu	ʒ uɐ ʎ u	346
# 
868	Dutch	know (V)	45	ʋeːtə	ʋ eː t ə	349
869	Swedish	know (V)	45	ɕɛnna	ɕ ɛ nː a	348
870	English	know (V)	45	nəʊ	n əʊ	354
871	German	know (V)	45	vɪsən	v ɪ s ə n	349
872	Spanish	know (V)	45	konoθer	k o n o θ e r	350
873	Danish	know (V)	45	viːðə	v iː ð ə	349
874	Bulgarian	know (V)	45	znajə	z n a j ə	348
875	Greek	know (V)	45	k͡sero	k͡s e r o	353
876	Armenian	know (V)	45	gitɛnɑl	g i t ɛ n ɑ l	351
877	Romanian	know (V)	45	ʃti	ʃ t i	348
878	Russian	know (V)	45	znatʲ	z n a tʲ	348
879	Polish	know (V)	45	znaʨ	z n a ʨ	348
880	Norwegian	know (V)	45	ʋiːtə	ʋ iː t ə	349
881	French	know (V)	45	savwaʁ	s a v w a ʁ	352
882	Czech	know (V)	45	znaːt	z n aː t	348
883	Icelandic	know (V)	45	vɪːta	v ɪː t a	349
884	Italian	know (V)	45	konoʃʃere	k o n o ʃː e r e	350
885	Hindi	know (V)	45	ʤaːnnaː	ʤ aː nː aː	354
886	Portuguese	know (V)	45	kuɲəser	k u ɲ ə s e r	350
887	Dutch	know (V)	45	kɛnə	k ɛ n ə	354
888	Swedish	know (V)	45	veta	v e t a	349
889	German	know (V)	45	kɛnən	k ɛ n ə n	354
890	Spanish	know (V)	45	saβeɾ	s a β e ɾ	352
891	Danish	know (V)	45	kɛnə	k ɛ n ə	354
892	Greek	know (V)	45	ɣnorizo	ɣ n o r i z o	355
893	Romanian	know (V)	45	kunwaʃte	k u n w a ʃ t e	350
894	Polish	know (V)	45	vʲɛʥɛʨ	vʲ ɛ ʥ ɛ ʨ	349
895	Norwegian	know (V)	45	çenə	ç e n ə	348
896	French	know (V)	45	kɔnɛtʁ	k ɔ n ɛ t ʁ	350
897	Czech	know (V)	45	vʲɛdʲɛt	vʲ ɛ dʲ ɛ t	349
898	Italian	know (V)	45	sapere	s a p e r e	352
899	Portuguese	know (V)	45	sɐber	s ɐ b e r	352
# 
900	Dutch	leaf	46	blɑt	b l ɑ t	356
901	Swedish	leaf	46	blad	b l a d	356
902	English	leaf	46	liːf	l iː f	362
903	German	leaf	46	blat	b l a t	356
904	Spanish	leaf	46	oxa	o x a	359
905	Danish	leaf	46	blað	b l a ð	356
906	Bulgarian	leaf	46	list	l i s t	357
907	Greek	leaf	46	filo	f i l o	358
908	Armenian	leaf	46	tɛɾɛv	t ɛ ɾ ɛ v	360
909	Romanian	leaf	46	fwaje	f w a j e	358
910	Russian	leaf	46	lʲist	lʲ i s t	357
911	Polish	leaf	46	liɕʨ	l i ɕ ʨ	357
912	Norwegian	leaf	46	blɑː	b l ɑː	356
913	French	leaf	46	fœj	f œ j	358
914	Czech	leaf	46	lɪst	l ɪ s t	357
915	Icelandic	leaf	46	plaːð	p l aː ð	356
916	Italian	leaf	46	fɔʎʎa	f ɔ ʎː a	358
917	Hindi	leaf	46	pəttaː	p ə tː aː	361
918	Portuguese	leaf	46	foʎɐ	f o ʎ ɐ	358
919	Swedish	leaf	46	blad	b l a d	356
920	Norwegian	leaf	46	løːʋ	l øː ʋ	362
921	Icelandic	leaf	46	løyːv	l øyː v	362
# 
922	Dutch	lie (V)	47	lɪɣə	l ɪ ɣ ə	363
923	Swedish	lie (V)	47	ligːa	l i gː a	363
924	English	lie (V)	47	laɪ	l aɪ	363
925	German	lie (V)	47	liːɡən	l iː ɡ ə n	363
926	Spanish	lie (V)	47	kostaðo	k o s t a ð o	366
927	Danish	lie (V)	47	legə	l e g ə	363
928	Bulgarian	lie (V)	47	lɛʒə	l ɛ ʒ ə	364
929	Armenian	lie (V)	47	pɑrkɛl	p ɑ r k ɛ l	367
930	Romanian	lie (V)	47	kulka	k u l k a	365
931	Russian	lie (V)	47	lʲɪʒatʲ	lʲ ɪ ʒ a tʲ	364
932	Polish	lie (V)	47	lɛʒɛʨ	l ɛ ʒ ɛ ʨ	364
933	Norwegian	lie (V)	47	ligə	l i g ə	363
934	French	lie (V)	47	kuʃe	k u ʃ e	365
935	Czech	lie (V)	47	lɛʒɛt	l ɛ ʒ ɛ t	364
936	Icelandic	lie (V)	47	lɪcːa	l ɪ cː a	363
937	Italian	lie (V)	47	ʤaʧere	ʤ a ʧ e r e	369
938	Hindi	lie (V)	47	leʈnaː	l e ʈ n aː	363
939	Portuguese	lie (V)	47	dɐjtar	d ɐ j t a r	368
# 
940	Dutch	liver	48	leːvər	l eː v ə r	370
941	Swedish	liver	48	leːver	l eː v e r	370
942	English	liver	48	lɪvər	l ɪ v ə r	370
943	German	liver	48	leːbər	l eː b ə r	370
944	Spanish	liver	48	iɣaðo	i ɣ a ð o	372
945	Danish	liver	48	lewˀʌ	l e wˀ ʌ	370
946	Bulgarian	liver	48	drop	d r o p	371
947	Greek	liver	48	sikoti	s i k o t i	374
948	Armenian	liver	48	lɪɑrtʰ	l ɪɑ r tʰ	373
949	Romanian	liver	48	fikat	f i k a t	372
950	Russian	liver	48	pʲeʧʲɪnʲ	pʲ e ʧʲ ɪ nʲ	376
951	Polish	liver	48	vɔ̃trɔba	v ɔ̃ t r ɔ b a	377
952	Norwegian	liver	48	leʋəɾ	l e ʋ ə ɾ	370
953	French	liver	48	fwɑ	f w ɑ	372
954	Czech	liver	48	jaːtra	j aː t r a	377
955	Icelandic	liver	48	lɪːvʏr	l ɪː v ʏ r	370
956	Italian	liver	48	feɡato	f e ɡ a t o	372
957	Hindi	liver	48	kəleːʤaː	k ə l eː ʤ aː	375
